date,time,charging_power_kW,meter_id
56,63,0,1056
56,64,0,1056
56,65,0,1056
56,66,0,1056
56,67,0,1056
56,68,0,1056
56,69,0,1056
56,70,0,1056
56,71,0,1056
56,72,0,1056
56,73,0,1056
56,74,0,1056
56,75,0,1056
56,76,0,1056
56,77,0,1056
56,78,0,1056
56,79,0,1056
56,80,0,1056
56,81,0,1056
56,82,0,1056
56,83,0,1056
56,84,0,1056
56,85,0,1056
56,86,0,1056
56,87,0,1056
56,88,0,1056
56,89,0,1056
56,90,0,1056
56,91,0,1056
56,92,0,1056
56,93,0,1056
56,94,0,1056
56,95,0,1056
56,96,0,1056
57,1,0,1056
57,2,0,1056
57,3,0,1056
57,4,0,1056
57,5,0,1056
57,6,0,1056
57,7,0,1056
57,8,0,1056
57,9,0,1056
57,10,0,1056
57,11,0,1056
57,12,0,1056
57,13,0,1056
57,14,0,1056
57,15,0,1056
57,16,0,1056
57,17,0,1056
57,18,0,1056
57,19,0,1056
57,20,0,1056
57,21,0,1056
57,22,0,1056
57,23,0,1056
57,24,0,1056
57,25,0,1056
57,26,0,1056
57,27,0,1056
57,28,0,1056
57,29,0,1056
57,30,0,1056
57,31,0,1056
57,32,0,1056
57,33,0,1056
57,34,0,1056
57,35,0,1056
57,36,0,1056
57,37,0,1056
57,38,11,1056
57,39,11,1056
57,40,11,1056
57,41,11,1056
57,42,11,1056
57,43,0,1056
57,44,0,1056
57,45,0,1056
57,46,0,1056
57,47,0,1056
57,48,0,1056
57,49,0,1056
57,50,0,1056
57,51,0,1056
57,52,0,1056
57,53,0,1056
57,54,0,1056
57,55,0,1056
57,56,0,1056
57,57,0,1056
57,58,0,1056
57,59,0,1056
57,60,0,1056
57,61,0,1056
57,62,0,1056
57,63,0,1056
57,64,0,1056
57,65,0,1056
57,66,0,1056
57,67,0,1056
57,68,0,1056
57,69,0,1056
57,70,0,1056
57,71,0,1056
57,72,0,1056
57,73,0,1056
57,74,0,1056
57,75,0,1056
57,76,0,1056
57,77,0,1056
57,78,0,1056
57,79,0,1056
57,80,0,1056
57,81,0,1056
57,82,0,1056
57,83,0,1056
57,84,0,1056
57,85,0,1056
57,86,0,1056
57,87,0,1056
57,88,0,1056
57,89,0,1056
57,90,0,1056
57,91,0,1056
57,92,0,1056
57,93,0,1056
57,94,0,1056
57,95,0,1056
57,96,0,1056
58,1,0,1056
58,2,0,1056
58,3,0,1056
58,4,0,1056
58,5,0,1056
58,6,0,1056
58,7,0,1056
58,8,0,1056
58,9,0,1056
58,10,0,1056
58,11,0,1056
58,12,0,1056
58,13,0,1056
58,14,0,1056
58,15,0,1056
58,16,0,1056
58,17,0,1056
58,18,0,1056
58,19,0,1056
58,20,0,1056
58,21,0,1056
58,22,0,1056
58,23,0,1056
58,24,0,1056
58,25,0,1056
58,26,0,1056
58,27,0,1056
58,28,0,1056
58,29,0,1056
58,30,0,1056
58,31,0,1056
58,32,0,1056
58,33,0,1056
58,34,0,1056
58,35,0,1056
58,36,0,1056
58,37,0,1056
58,38,0,1056
58,39,0,1056
58,40,0,1056
58,41,0,1056
58,42,0,1056
58,43,0,1056
58,44,0,1056
58,45,0,1056
58,46,0,1056
58,47,0,1056
58,48,0,1056
58,49,0,1056
58,50,0,1056
58,51,0,1056
58,52,0,1056
58,53,0,1056
58,54,0,1056
58,55,0,1056
58,56,0,1056
58,57,0,1056
58,58,0,1056
58,59,0,1056
58,60,0,1056
58,61,0,1056
58,62,0,1056
58,63,0,1056
58,64,0,1056
58,65,0,1056
58,66,0,1056
58,67,0,1056
58,68,0,1056
58,69,0,1056
58,70,0,1056
58,71,0,1056
58,72,0,1056
58,73,0,1056
58,74,0,1056
58,75,0,1056
58,76,0,1056
58,77,0,1056
58,78,0,1056
58,79,0,1056
58,80,0,1056
58,81,0,1056
58,82,0,1056
58,83,0,1056
58,84,0,1056
58,85,0,1056
58,86,0,1056
58,87,0,1056
58,88,0,1056
58,89,0,1056
58,90,0,1056
58,91,0,1056
58,92,0,1056
58,93,0,1056
58,94,0,1056
58,95,0,1056
58,96,0,1056
59,1,0,1056
59,2,0,1056
59,3,0,1056
59,4,0,1056
59,5,0,1056
59,6,0,1056
59,7,0,1056
59,8,0,1056
59,9,0,1056
59,10,0,1056
59,11,0,1056
59,12,0,1056
59,13,0,1056
59,14,0,1056
59,15,0,1056
59,16,0,1056
59,17,0,1056
59,18,0,1056
59,19,0,1056
59,20,0,1056
59,21,0,1056
59,22,0,1056
59,23,0,1056
59,24,0,1056
59,25,0,1056
59,26,0,1056
59,27,0,1056
59,28,0,1056
59,29,0,1056
59,30,0,1056
59,31,0,1056
59,32,0,1056
59,33,0,1056
59,34,0,1056
59,35,0,1056
59,36,0,1056
59,37,0,1056
59,38,0,1056
59,39,0,1056
59,40,0,1056
59,41,0,1056
59,42,0,1056
59,43,0,1056
59,44,0,1056
59,45,0,1056
59,46,0,1056
59,47,0,1056
59,48,0,1056
59,49,0,1056
59,50,0,1056
59,51,0,1056
59,52,0,1056
59,53,0,1056
59,54,0,1056
59,55,0,1056
59,56,0,1056
59,57,0,1056
59,58,0,1056
59,59,0,1056
59,60,0,1056
59,61,0,1056
59,62,0,1056
59,63,0,1056
59,64,0,1056
59,65,0,1056
59,66,0,1056
59,67,0,1056
59,68,0,1056
59,69,0,1056
59,70,0,1056
59,71,0,1056
59,72,0,1056
59,73,0,1056
59,74,0,1056
59,75,0,1056
59,76,0,1056
59,77,0,1056
59,78,0,1056
59,79,0,1056
59,80,0,1056
59,81,0,1056
59,82,0,1056
59,83,0,1056
59,84,0,1056
59,85,0,1056
59,86,0,1056
59,87,0,1056
59,88,0,1056
59,89,0,1056
59,90,0,1056
59,91,0,1056
59,92,0,1056
59,93,0,1056
59,94,0,1056
59,95,0,1056
59,96,0,1056
60,1,0,1056
60,2,0,1056
60,3,0,1056
60,4,0,1056
60,5,0,1056
60,6,0,1056
60,7,0,1056
60,8,0,1056
60,9,0,1056
60,10,0,1056
60,11,0,1056
60,12,0,1056
60,13,0,1056
60,14,0,1056
60,15,0,1056
60,16,0,1056
60,17,0,1056
60,18,0,1056
60,19,0,1056
60,20,0,1056
60,21,0,1056
60,22,0,1056
60,23,0,1056
60,24,0,1056
60,25,0,1056
60,26,0,1056
60,27,0,1056
60,28,0,1056
60,29,0,1056
60,30,0,1056
60,31,0,1056
60,32,0,1056
60,33,0,1056
60,34,0,1056
60,35,0,1056
60,36,0,1056
60,37,0,1056
60,38,0,1056
60,39,11,1056
60,40,11,1056
60,41,0,1056
60,42,0,1056
60,43,0,1056
60,44,0,1056
60,45,0,1056
60,46,0,1056
60,47,0,1056
60,48,0,1056
60,49,0,1056
60,50,0,1056
60,51,0,1056
60,52,0,1056
60,53,0,1056
60,54,0,1056
60,55,0,1056
60,56,0,1056
60,57,0,1056
60,58,0,1056
60,59,0,1056
60,60,0,1056
60,61,0,1056
60,62,0,1056
60,63,0,1056
60,64,0,1056
60,65,0,1056
60,66,0,1056
60,67,0,1056
60,68,0,1056
60,69,0,1056
60,70,0,1056
60,71,0,1056
60,72,0,1056
60,73,0,1056
60,74,0,1056
60,75,0,1056
60,76,0,1056
60,77,0,1056
60,78,0,1056
60,79,0,1056
60,80,0,1056
60,81,0,1056
60,82,0,1056
60,83,0,1056
60,84,0,1056
60,85,0,1056
60,86,0,1056
60,87,0,1056
60,88,0,1056
60,89,0,1056
60,90,0,1056
60,91,0,1056
60,92,0,1056
60,93,0,1056
60,94,0,1056
60,95,0,1056
60,96,0,1056
61,1,0,1056
61,2,0,1056
61,3,0,1056
61,4,0,1056
61,5,0,1056
61,6,0,1056
61,7,0,1056
61,8,0,1056
61,9,0,1056
61,10,0,1056
61,11,0,1056
61,12,0,1056
61,13,0,1056
61,14,0,1056
61,15,0,1056
61,16,0,1056
61,17,0,1056
61,18,0,1056
61,19,0,1056
61,20,0,1056
61,21,0,1056
61,22,0,1056
61,23,0,1056
61,24,0,1056
61,25,0,1056
61,26,0,1056
61,27,0,1056
61,28,0,1056
61,29,0,1056
61,30,0,1056
61,31,0,1056
61,32,0,1056
61,33,0,1056
61,34,0,1056
61,35,0,1056
61,36,0,1056
61,37,0,1056
61,38,0,1056
61,39,0,1056
61,40,0,1056
61,41,0,1056
61,42,0,1056
61,43,0,1056
61,44,0,1056
61,45,0,1056
61,46,0,1056
61,47,0,1056
61,48,0,1056
61,49,0,1056
61,50,0,1056
61,51,0,1056
61,52,0,1056
61,53,0,1056
61,54,0,1056
61,55,0,1056
61,56,0,1056
61,57,0,1056
61,58,0,1056
61,59,0,1056
61,60,0,1056
61,61,11,1056
61,62,11,1056
61,63,11,1056
61,64,0,1056
61,65,0,1056
61,66,0,1056
61,67,0,1056
61,68,0,1056
61,69,0,1056
61,70,0,1056
61,71,0,1056
61,72,0,1056
61,73,0,1056
61,74,0,1056
61,75,0,1056
61,76,0,1056
61,77,0,1056
61,78,0,1056
61,79,0,1056
61,80,0,1056
61,81,0,1056
61,82,0,1056
61,83,0,1056
61,84,0,1056
61,85,0,1056
61,86,0,1056
61,87,0,1056
61,88,0,1056
61,89,0,1056
61,90,0,1056
61,91,0,1056
61,92,0,1056
61,93,0,1056
61,94,0,1056
61,95,0,1056
61,96,0,1056
62,1,0,1056
62,2,0,1056
62,3,0,1056
62,4,0,1056
62,5,0,1056
62,6,0,1056
62,7,0,1056
62,8,0,1056
62,9,0,1056
62,10,0,1056
62,11,0,1056
62,12,0,1056
62,13,0,1056
62,14,0,1056
62,15,0,1056
62,16,0,1056
62,17,0,1056
62,18,0,1056
62,19,0,1056
62,20,0,1056
62,21,0,1056
62,22,0,1056
62,23,0,1056
62,24,0,1056
62,25,0,1056
62,26,11,1056
62,27,11,1056
62,28,11,1056
62,29,11,1056
62,30,0,1056
62,31,0,1056
62,32,0,1056
62,33,0,1056
62,34,0,1056
62,35,0,1056
62,36,0,1056
62,37,0,1056
62,38,0,1056
62,39,0,1056
62,40,0,1056
62,41,0,1056
62,42,0,1056
62,43,0,1056
62,44,0,1056
62,45,0,1056
62,46,0,1056
62,47,0,1056
62,48,0,1056
62,49,0,1056
62,50,0,1056
62,51,0,1056
62,52,0,1056
62,53,0,1056
62,54,0,1056
62,55,0,1056
62,56,0,1056
62,57,0,1056
62,58,0,1056
62,59,0,1056
62,60,0,1056
62,61,0,1056
62,62,0,1056
62,63,0,1056
62,64,0,1056
62,65,0,1056
62,66,0,1056
62,67,0,1056
62,68,0,1056
62,69,0,1056
62,70,0,1056
62,71,0,1056
62,72,0,1056
62,73,0,1056
62,74,0,1056
62,75,0,1056
62,76,0,1056
62,77,0,1056
62,78,0,1056
62,79,0,1056
62,80,0,1056
62,81,0,1056
62,82,0,1056
62,83,0,1056
62,84,0,1056
62,85,0,1056
62,86,0,1056
62,87,0,1056
62,88,0,1056
62,89,0,1056
62,90,0,1056
62,91,0,1056
62,92,0,1056
62,93,0,1056
62,94,0,1056
62,95,0,1056
62,96,0,1056
63,1,0,1056
63,2,0,1056
63,3,0,1056
63,4,0,1056
63,5,0,1056
63,6,0,1056
63,7,0,1056
63,8,0,1056
63,9,0,1056
63,10,0,1056
63,11,0,1056
63,12,0,1056
63,13,0,1056
63,14,0,1056
63,15,0,1056
63,16,0,1056
63,17,0,1056
63,18,0,1056
63,19,0,1056
63,20,0,1056
63,21,0,1056
63,22,0,1056
63,23,0,1056
63,24,0,1056
63,25,0,1056
63,26,0,1056
63,27,0,1056
63,28,0,1056
63,29,0,1056
63,30,0,1056
63,31,0,1056
63,32,0,1056
63,33,0,1056
63,34,0,1056
63,35,0,1056
63,36,0,1056
63,37,0,1056
63,38,11,1056
63,39,11,1056
63,40,11,1056
63,41,0,1056
63,42,0,1056
63,43,0,1056
63,44,0,1056
63,45,0,1056
63,46,0,1056
63,47,0,1056
63,48,0,1056
63,49,0,1056
63,50,0,1056
63,51,0,1056
63,52,0,1056
63,53,0,1056
63,54,0,1056
63,55,0,1056
63,56,0,1056
63,57,0,1056
63,58,0,1056
63,59,0,1056
63,60,0,1056
63,61,0,1056
63,62,0,1056
63,63,0,1056
63,64,0,1056
63,65,0,1056
63,66,0,1056
63,67,0,1056
63,68,0,1056
63,69,0,1056
63,70,0,1056
63,71,0,1056
63,72,0,1056
63,73,0,1056
63,74,0,1056
63,75,0,1056
63,76,0,1056
63,77,0,1056
63,78,0,1056
63,79,0,1056
63,80,0,1056
63,81,0,1056
63,82,0,1056
63,83,0,1056
63,84,0,1056
63,85,0,1056
63,86,0,1056
63,87,0,1056
63,88,0,1056
63,89,0,1056
63,90,0,1056
63,91,0,1056
63,92,0,1056
63,93,0,1056
63,94,0,1056
63,95,0,1056
63,96,0,1056
64,1,0,1056
64,2,0,1056
64,3,0,1056
64,4,0,1056
64,5,0,1056
64,6,0,1056
64,7,0,1056
64,8,0,1056
64,9,0,1056
64,10,0,1056
64,11,0,1056
64,12,0,1056
64,13,0,1056
64,14,0,1056
64,15,0,1056
64,16,0,1056
64,17,0,1056
64,18,0,1056
64,19,0,1056
64,20,0,1056
64,21,0,1056
64,22,0,1056
64,23,0,1056
64,24,0,1056
64,25,0,1056
64,26,0,1056
64,27,0,1056
64,28,0,1056
64,29,0,1056
64,30,0,1056
64,31,0,1056
64,32,11,1056
64,33,11,1056
64,34,11,1056
64,35,11,1056
64,36,11,1056
64,37,11,1056
64,38,11,1056
64,39,11,1056
64,40,11,1056
64,41,11,1056
64,42,0,1056
64,43,0,1056
64,44,0,1056
64,45,0,1056
64,46,0,1056
64,47,0,1056
64,48,0,1056
64,49,0,1056
64,50,0,1056
64,51,0,1056
64,52,0,1056
64,53,0,1056
64,54,0,1056
64,55,0,1056
64,56,0,1056
64,57,0,1056
64,58,0,1056
64,59,0,1056
64,60,0,1056
64,61,0,1056
64,62,0,1056
64,63,0,1056
64,64,0,1056
64,65,0,1056
64,66,0,1056
64,67,0,1056
64,68,0,1056
64,69,0,1056
64,70,0,1056
64,71,0,1056
64,72,0,1056
64,73,0,1056
64,74,0,1056
64,75,0,1056
64,76,0,1056
64,77,0,1056
64,78,0,1056
64,79,0,1056
64,80,0,1056
64,81,0,1056
64,82,0,1056
64,83,0,1056
64,84,0,1056
64,85,0,1056
64,86,0,1056
64,87,0,1056
64,88,0,1056
64,89,0,1056
64,90,0,1056
64,91,0,1056
64,92,0,1056
64,93,0,1056
64,94,0,1056
64,95,0,1056
64,96,0,1056
65,1,0,1056
65,2,0,1056
65,3,0,1056
65,4,0,1056
65,5,0,1056
65,6,0,1056
65,7,0,1056
65,8,0,1056
65,9,0,1056
65,10,0,1056
65,11,0,1056
65,12,0,1056
65,13,0,1056
65,14,0,1056
65,15,0,1056
65,16,0,1056
65,17,0,1056
65,18,0,1056
65,19,0,1056
65,20,0,1056
65,21,0,1056
65,22,0,1056
65,23,0,1056
65,24,0,1056
65,25,0,1056
65,26,0,1056
65,27,0,1056
65,28,0,1056
65,29,0,1056
65,30,0,1056
65,31,0,1056
65,32,0,1056
65,33,0,1056
65,34,0,1056
65,35,0,1056
65,36,0,1056
65,37,0,1056
65,38,0,1056
65,39,0,1056
65,40,0,1056
65,41,0,1056
65,42,0,1056
65,43,0,1056
65,44,0,1056
65,45,0,1056
65,46,0,1056
65,47,0,1056
65,48,0,1056
65,49,0,1056
65,50,0,1056
65,51,0,1056
65,52,0,1056
65,53,0,1056
65,54,0,1056
65,55,0,1056
65,56,0,1056
65,57,0,1056
65,58,0,1056
65,59,0,1056
65,60,0,1056
65,61,0,1056
65,62,0,1056
65,63,0,1056
65,64,0,1056
65,65,0,1056
65,66,0,1056
65,67,0,1056
65,68,0,1056
65,69,0,1056
65,70,0,1056
65,71,0,1056
65,72,0,1056
65,73,0,1056
65,74,0,1056
65,75,0,1056
65,76,0,1056
65,77,0,1056
65,78,0,1056
65,79,0,1056
65,80,0,1056
65,81,0,1056
65,82,0,1056
65,83,0,1056
65,84,0,1056
65,85,0,1056
65,86,0,1056
65,87,0,1056
65,88,0,1056
65,89,0,1056
65,90,0,1056
65,91,0,1056
65,92,0,1056
65,93,0,1056
65,94,0,1056
65,95,0,1056
65,96,0,1056
66,1,0,1056
66,2,0,1056
66,3,0,1056
66,4,0,1056
66,5,0,1056
66,6,0,1056
66,7,0,1056
66,8,0,1056
66,9,0,1056
66,10,0,1056
66,11,0,1056
66,12,0,1056
66,13,0,1056
66,14,0,1056
66,15,0,1056
66,16,0,1056
66,17,0,1056
66,18,0,1056
66,19,0,1056
66,20,0,1056
66,21,0,1056
66,22,0,1056
66,23,0,1056
66,24,0,1056
66,25,0,1056
66,26,0,1056
66,27,0,1056
66,28,0,1056
66,29,0,1056
66,30,0,1056
66,31,0,1056
66,32,0,1056
66,33,0,1056
66,34,0,1056
66,35,0,1056
66,36,0,1056
66,37,0,1056
66,38,0,1056
66,39,0,1056
66,40,0,1056
66,41,0,1056
66,42,0,1056
66,43,0,1056
66,44,0,1056
66,45,0,1056
66,46,0,1056
66,47,0,1056
66,48,0,1056
66,49,0,1056
66,50,0,1056
66,51,0,1056
66,52,0,1056
66,53,0,1056
66,54,0,1056
66,55,0,1056
66,56,0,1056
66,57,0,1056
66,58,0,1056
66,59,0,1056
66,60,0,1056
66,61,0,1056
66,62,0,1056
66,63,0,1056
66,64,0,1056
66,65,0,1056
66,66,0,1056
66,67,0,1056
66,68,0,1056
66,69,0,1056
66,70,0,1056
66,71,0,1056
66,72,0,1056
66,73,0,1056
66,74,0,1056
66,75,0,1056
66,76,0,1056
66,77,0,1056
66,78,0,1056
66,79,0,1056
66,80,0,1056
66,81,0,1056
66,82,0,1056
66,83,0,1056
66,84,0,1056
66,85,0,1056
66,86,0,1056
66,87,0,1056
66,88,0,1056
66,89,0,1056
66,90,0,1056
66,91,0,1056
66,92,0,1056
66,93,0,1056
66,94,0,1056
66,95,0,1056
66,96,0,1056
67,1,0,1056
67,2,0,1056
67,3,0,1056
67,4,0,1056
67,5,0,1056
67,6,0,1056
67,7,0,1056
67,8,0,1056
67,9,0,1056
67,10,0,1056
67,11,0,1056
67,12,0,1056
67,13,0,1056
67,14,0,1056
67,15,0,1056
67,16,0,1056
67,17,0,1056
67,18,0,1056
67,19,0,1056
67,20,0,1056
67,21,0,1056
67,22,0,1056
67,23,0,1056
67,24,0,1056
67,25,0,1056
67,26,0,1056
67,27,0,1056
67,28,0,1056
67,29,0,1056
67,30,0,1056
67,31,0,1056
67,32,0,1056
67,33,0,1056
67,34,0,1056
67,35,0,1056
67,36,0,1056
67,37,0,1056
67,38,0,1056
67,39,0,1056
67,40,0,1056
67,41,0,1056
67,42,0,1056
67,43,0,1056
67,44,0,1056
67,45,0,1056
67,46,0,1056
67,47,0,1056
67,48,0,1056
67,49,0,1056
67,50,0,1056
67,51,0,1056
67,52,0,1056
67,53,0,1056
67,54,0,1056
67,55,0,1056
67,56,0,1056
67,57,0,1056
67,58,0,1056
67,59,11,1056
67,60,11,1056
67,61,11,1056
67,62,11,1056
67,63,11,1056
67,64,11,1056
67,65,11,1056
67,66,11,1056
67,67,11,1056
67,68,11,1056
67,69,0,1056
67,70,0,1056
67,71,0,1056
67,72,0,1056
67,73,0,1056
67,74,0,1056
67,75,0,1056
67,76,0,1056
67,77,0,1056
67,78,0,1056
67,79,0,1056
67,80,0,1056
67,81,0,1056
67,82,0,1056
67,83,0,1056
67,84,0,1056
67,85,0,1056
67,86,0,1056
67,87,0,1056
67,88,0,1056
67,89,0,1056
67,90,0,1056
67,91,0,1056
67,92,0,1056
67,93,0,1056
67,94,0,1056
67,95,0,1056
67,96,0,1056
68,1,0,1056
68,2,0,1056
68,3,0,1056
68,4,0,1056
68,5,0,1056
68,6,0,1056
68,7,0,1056
68,8,0,1056
68,9,0,1056
68,10,0,1056
68,11,0,1056
68,12,0,1056
68,13,0,1056
68,14,0,1056
68,15,0,1056
68,16,0,1056
68,17,0,1056
68,18,0,1056
68,19,0,1056
68,20,0,1056
68,21,0,1056
68,22,0,1056
68,23,0,1056
68,24,0,1056
68,25,0,1056
68,26,0,1056
68,27,0,1056
68,28,0,1056
68,29,0,1056
68,30,0,1056
68,31,11,1056
68,32,11,1056
68,33,11,1056
68,34,11,1056
68,35,11,1056
68,36,11,1056
68,37,11,1056
68,38,11,1056
68,39,0,1056
68,40,0,1056
68,41,0,1056
68,42,0,1056
68,43,0,1056
68,44,0,1056
68,45,0,1056
68,46,0,1056
68,47,0,1056
68,48,0,1056
68,49,0,1056
68,50,0,1056
68,51,0,1056
68,52,0,1056
68,53,0,1056
68,54,0,1056
68,55,0,1056
68,56,0,1056
68,57,0,1056
68,58,0,1056
68,59,0,1056
68,60,0,1056
68,61,0,1056
68,62,0,1056
68,63,0,1056
68,64,0,1056
68,65,0,1056
68,66,0,1056
68,67,0,1056
68,68,0,1056
68,69,0,1056
68,70,0,1056
68,71,0,1056
68,72,0,1056
68,73,0,1056
68,74,0,1056
68,75,0,1056
68,76,0,1056
68,77,0,1056
68,78,0,1056
68,79,0,1056
68,80,0,1056
68,81,0,1056
68,82,0,1056
68,83,0,1056
68,84,0,1056
68,85,0,1056
68,86,0,1056
68,87,0,1056
68,88,0,1056
68,89,0,1056
68,90,0,1056
68,91,0,1056
68,92,0,1056
68,93,0,1056
68,94,0,1056
68,95,0,1056
68,96,0,1056
69,1,0,1056
69,2,0,1056
69,3,0,1056
69,4,0,1056
69,5,0,1056
69,6,0,1056
69,7,0,1056
69,8,0,1056
69,9,0,1056
69,10,0,1056
69,11,0,1056
69,12,0,1056
69,13,0,1056
69,14,0,1056
69,15,0,1056
69,16,0,1056
69,17,0,1056
69,18,0,1056
69,19,0,1056
69,20,0,1056
69,21,0,1056
69,22,0,1056
69,23,0,1056
69,24,0,1056
69,25,0,1056
69,26,0,1056
69,27,0,1056
69,28,0,1056
69,29,0,1056
69,30,0,1056
69,31,0,1056
69,32,0,1056
69,33,11,1056
69,34,11,1056
69,35,11,1056
69,36,0,1056
69,37,0,1056
69,38,0,1056
69,39,0,1056
69,40,0,1056
69,41,0,1056
69,42,0,1056
69,43,0,1056
69,44,0,1056
69,45,0,1056
69,46,0,1056
69,47,0,1056
69,48,0,1056
69,49,0,1056
69,50,0,1056
69,51,0,1056
69,52,0,1056
69,53,0,1056
69,54,0,1056
69,55,0,1056
69,56,0,1056
69,57,0,1056
69,58,0,1056
69,59,0,1056
69,60,0,1056
69,61,0,1056
69,62,0,1056
69,63,0,1056
69,64,0,1056
69,65,0,1056
69,66,0,1056
69,67,0,1056
69,68,0,1056
69,69,0,1056
69,70,0,1056
69,71,0,1056
69,72,0,1056
69,73,0,1056
69,74,0,1056
69,75,0,1056
69,76,0,1056
69,77,0,1056
69,78,0,1056
69,79,0,1056
69,80,0,1056
69,81,0,1056
69,82,0,1056
69,83,0,1056
69,84,0,1056
69,85,0,1056
69,86,0,1056
69,87,0,1056
69,88,0,1056
69,89,0,1056
69,90,0,1056
69,91,0,1056
69,92,0,1056
69,93,0,1056
69,94,0,1056
69,95,0,1056
69,96,0,1056
70,1,0,1056
70,2,0,1056
70,3,0,1056
70,4,0,1056
70,5,0,1056
70,6,0,1056
70,7,0,1056
70,8,0,1056
70,9,0,1056
70,10,0,1056
70,11,0,1056
70,12,0,1056
70,13,0,1056
70,14,0,1056
70,15,0,1056
70,16,0,1056
70,17,0,1056
70,18,0,1056
70,19,0,1056
70,20,0,1056
70,21,0,1056
70,22,0,1056
70,23,0,1056
70,24,0,1056
70,25,0,1056
70,26,0,1056
70,27,0,1056
70,28,0,1056
70,29,0,1056
70,30,0,1056
70,31,0,1056
70,32,0,1056
70,33,0,1056
70,34,0,1056
70,35,0,1056
70,36,0,1056
70,37,0,1056
70,38,11,1056
70,39,11,1056
70,40,11,1056
70,41,11,1056
70,42,0,1056
70,43,0,1056
70,44,0,1056
70,45,0,1056
70,46,0,1056
70,47,0,1056
70,48,0,1056
70,49,0,1056
70,50,0,1056
70,51,0,1056
70,52,0,1056
70,53,0,1056
70,54,0,1056
70,55,0,1056
70,56,0,1056
70,57,0,1056
70,58,0,1056
70,59,0,1056
70,60,0,1056
70,61,0,1056
70,62,0,1056
70,63,0,1056
70,64,0,1056
70,65,0,1056
70,66,0,1056
70,67,0,1056
70,68,0,1056
70,69,0,1056
70,70,0,1056
70,71,0,1056
70,72,0,1056
70,73,0,1056
70,74,0,1056
70,75,0,1056
70,76,0,1056
70,77,0,1056
70,78,0,1056
70,79,0,1056
70,80,0,1056
70,81,0,1056
70,82,0,1056
70,83,0,1056
70,84,0,1056
70,85,0,1056
70,86,0,1056
70,87,0,1056
70,88,0,1056
70,89,0,1056
70,90,0,1056
70,91,0,1056
70,92,0,1056
70,93,0,1056
70,94,0,1056
70,95,0,1056
70,96,0,1056
71,1,0,1056
71,2,0,1056
71,3,0,1056
71,4,0,1056
71,5,0,1056
71,6,0,1056
71,7,0,1056
71,8,0,1056
71,9,0,1056
71,10,0,1056
71,11,0,1056
71,12,0,1056
71,13,0,1056
71,14,0,1056
71,15,0,1056
71,16,0,1056
71,17,0,1056
71,18,0,1056
71,19,0,1056
71,20,0,1056
71,21,0,1056
71,22,0,1056
71,23,0,1056
71,24,0,1056
71,25,0,1056
71,26,0,1056
71,27,0,1056
71,28,0,1056
71,29,0,1056
71,30,0,1056
71,31,0,1056
71,32,0,1056
71,33,0,1056
71,34,0,1056
71,35,0,1056
71,36,0,1056
71,37,0,1056
71,38,11,1056
71,39,11,1056
71,40,11,1056
71,41,11,1056
71,42,0,1056
71,43,0,1056
71,44,0,1056
71,45,0,1056
71,46,0,1056
71,47,0,1056
71,48,0,1056
71,49,0,1056
71,50,0,1056
71,51,0,1056
71,52,0,1056
71,53,0,1056
71,54,0,1056
71,55,0,1056
71,56,0,1056
71,57,0,1056
71,58,0,1056
71,59,0,1056
71,60,0,1056
71,61,0,1056
71,62,0,1056
71,63,0,1056
71,64,0,1056
71,65,0,1056
71,66,0,1056
71,67,0,1056
71,68,0,1056
71,69,0,1056
71,70,0,1056
71,71,0,1056
71,72,0,1056
71,73,0,1056
71,74,0,1056
71,75,0,1056
71,76,0,1056
71,77,0,1056
71,78,0,1056
71,79,0,1056
71,80,0,1056
71,81,0,1056
71,82,0,1056
71,83,0,1056
71,84,0,1056
71,85,0,1056
71,86,0,1056
71,87,0,1056
71,88,0,1056
71,89,0,1056
71,90,0,1056
71,91,0,1056
71,92,0,1056
71,93,0,1056
71,94,0,1056
71,95,0,1056
71,96,0,1056
72,1,0,1056
72,2,0,1056
72,3,0,1056
72,4,0,1056
72,5,0,1056
72,6,0,1056
72,7,0,1056
72,8,0,1056
72,9,0,1056
72,10,0,1056
72,11,0,1056
72,12,0,1056
72,13,0,1056
72,14,0,1056
72,15,0,1056
72,16,0,1056
72,17,0,1056
72,18,0,1056
72,19,0,1056
72,20,0,1056
72,21,0,1056
72,22,0,1056
72,23,0,1056
72,24,0,1056
72,25,0,1056
72,26,0,1056
72,27,0,1056
72,28,0,1056
72,29,0,1056
72,30,0,1056
72,31,0,1056
72,32,0,1056
72,33,0,1056
72,34,0,1056
72,35,0,1056
72,36,0,1056
72,37,0,1056
72,38,0,1056
72,39,0,1056
72,40,0,1056
72,41,0,1056
72,42,0,1056
72,43,0,1056
72,44,0,1056
72,45,0,1056
72,46,0,1056
72,47,0,1056
72,48,0,1056
72,49,0,1056
72,50,0,1056
72,51,0,1056
72,52,0,1056
72,53,0,1056
72,54,0,1056
72,55,0,1056
72,56,0,1056
72,57,0,1056
72,58,0,1056
72,59,0,1056
72,60,0,1056
72,61,0,1056
72,62,0,1056
72,63,0,1056
72,64,0,1056
72,65,0,1056
72,66,0,1056
72,67,0,1056
72,68,0,1056
72,69,0,1056
72,70,0,1056
72,71,0,1056
72,72,0,1056
72,73,0,1056
72,74,0,1056
72,75,0,1056
72,76,0,1056
72,77,0,1056
72,78,0,1056
72,79,0,1056
