meter_id,five_digit_code,consumption_kW,date,time
1018,36601,2.312,1,1
1018,36602,2.312,1,2
1018,36603,1.788,1,3
1018,36604,1.788,1,4
1018,36605,1.24,1,5
1018,36606,1.24,1,6
1018,36607,1.224,1,7
1018,36608,1.224,1,8
1018,36609,1.004,1,9
1018,36610,1.004,1,10
1018,36611,1.034,1,11
1018,36612,1.034,1,12
1018,36613,0.934,1,13
1018,36614,0.934,1,14
1018,36615,0.88,1,15
1018,36616,0.88,1,16
1018,36617,1.026,1,17
1018,36618,1.026,1,18
1018,36619,0.882,1,19
1018,36620,0.882,1,20
1018,36621,0.924,1,21
1018,36622,0.924,1,22
1018,36623,0.852,1,23
1018,36624,0.852,1,24
1018,36625,1.192,1,25
1018,36626,1.192,1,26
1018,36627,1.376,1,27
1018,36628,1.376,1,28
1018,36629,1.58,1,29
1018,36630,1.58,1,30
1018,36631,1.364,1,31
1018,36632,1.364,1,32
1018,36633,1.41,1,33
1018,36634,1.41,1,34
1018,36635,1.322,1,35
1018,36636,1.322,1,36
1018,36637,1.056,1,37
1018,36638,1.056,1,38
1018,36639,4.288,1,39
1018,36640,4.288,1,40
1018,36641,1.168,1,41
1018,36642,1.168,1,42
1018,36643,0.852,1,43
1018,36644,0.852,1,44
1018,36645,5.106,1,45
1018,36646,5.106,1,46
1018,36647,4.892,1,47
1018,36648,4.892,1,48
1018,36649,3.894,1,49
1018,36650,3.894,1,50
1018,36651,3.31,1,51
1018,36652,3.31,1,52
1018,36653,4.33,1,53
1018,36654,4.33,1,54
1018,36655,4.16,1,55
1018,36656,4.16,1,56
1018,36657,3.396,1,57
1018,36658,3.396,1,58
1018,36659,3.096,1,59
1018,36660,3.096,1,60
1018,36661,1.89,1,61
1018,36662,1.89,1,62
1018,36663,3.288,1,63
1018,36664,3.288,1,64
1018,36665,4.136,1,65
1018,36666,4.136,1,66
1018,36667,3.394,1,67
1018,36668,3.394,1,68
1018,36669,5.51,1,69
1018,36670,5.51,1,70
1018,36671,2.83,1,71
1018,36672,2.83,1,72
1018,36673,3.628,1,73
1018,36674,3.628,1,74
1018,36675,3.326,1,75
1018,36676,3.326,1,76
1018,36677,3.34,1,77
1018,36678,3.34,1,78
1018,36679,2.802,1,79
1018,36680,2.802,1,80
1018,36681,3.01,1,81
1018,36682,3.01,1,82
1018,36683,2.83,1,83
1018,36684,2.83,1,84
1018,36685,2.536,1,85
1018,36686,2.536,1,86
1018,36687,2.002,1,87
1018,36688,2.002,1,88
1018,36689,2.372,1,89
1018,36690,2.372,1,90
1018,36691,1.894,1,91
1018,36692,1.894,1,92
1018,36693,1.994,1,93
1018,36694,1.994,1,94
1018,36695,1.268,1,95
1018,36696,1.268,1,96
1018,36701,0.814,2,1
1018,36702,0.814,2,2
1018,36703,0.958,2,3
1018,36704,0.958,2,4
1018,36705,0.896,2,5
1018,36706,0.896,2,6
1018,36707,1.282,2,7
1018,36708,1.282,2,8
1018,36709,1.016,2,9
1018,36710,1.016,2,10
1018,36711,0.99,2,11
1018,36712,0.99,2,12
1018,36713,0.91,2,13
1018,36714,0.91,2,14
1018,36715,0.832,2,15
1018,36716,0.832,2,16
1018,36717,0.918,2,17
1018,36718,0.918,2,18
1018,36719,0.854,2,19
1018,36720,0.854,2,20
1018,36721,0.894,2,21
1018,36722,0.894,2,22
1018,36723,0.996,2,23
1018,36724,0.996,2,24
1018,36725,0.72,2,25
1018,36726,0.72,2,26
1018,36727,0.924,2,27
1018,36728,0.924,2,28
1018,36729,0.892,2,29
1018,36730,0.892,2,30
1018,36731,0.818,2,31
1018,36732,0.818,2,32
1018,36733,0.996,2,33
1018,36734,0.996,2,34
1018,36735,0.81,2,35
1018,36736,0.81,2,36
1018,36737,0.932,2,37
1018,36738,0.932,2,38
