meter_id,five_digit_code,consumption_kW,date,time
1009,36601,1.284,1,1
1009,36602,1.284,1,2
1009,36603,1.294,1,3
1009,36604,1.294,1,4
1009,36605,1.51,1,5
1009,36606,1.51,1,6
1009,36607,1.542,1,7
1009,36608,1.542,1,8
1009,36609,1.474,1,9
1009,36610,1.474,1,10
1009,36611,1.53,1,11
1009,36612,1.53,1,12
1009,36613,1.944,1,13
1009,36614,1.944,1,14
1009,36615,2.272,1,15
1009,36616,2.272,1,16
1009,36617,1.824,1,17
1009,36618,1.824,1,18
1009,36619,0.714,1,19
1009,36620,0.714,1,20
1009,36621,0.732,1,21
1009,36622,0.732,1,22
1009,36623,1.154,1,23
1009,36624,1.154,1,24
1009,36625,1.238,1,25
1009,36626,1.238,1,26
1009,36627,0.886,1,27
1009,36628,0.886,1,28
1009,36629,0.886,1,29
1009,36630,0.886,1,30
1009,36631,0.85,1,31
1009,36632,0.85,1,32
1009,36633,1.062,1,33
1009,36634,1.062,1,34
1009,36635,0.848,1,35
1009,36636,0.848,1,36
1009,36637,0.772,1,37
1009,36638,0.772,1,38
1009,36639,0.774,1,39
1009,36640,0.774,1,40
1009,36641,0.71,1,41
1009,36642,0.71,1,42
1009,36643,0.618,1,43
1009,36644,0.618,1,44
1009,36645,0.418,1,45
1009,36646,0.418,1,46
1009,36647,0.402,1,47
1009,36648,0.402,1,48
1009,36649,0.432,1,49
1009,36650,0.432,1,50
1009,36651,0.696,1,51
1009,36652,0.696,1,52
1009,36653,0.52,1,53
1009,36654,0.52,1,54
1009,36655,0.43,1,55
1009,36656,0.43,1,56
1009,36657,0.806,1,57
1009,36658,0.806,1,58
1009,36659,0.908,1,59
1009,36660,0.908,1,60
1009,36661,1.088,1,61
1009,36662,1.088,1,62
1009,36663,1.866,1,63
1009,36664,1.866,1,64
1009,36665,7.11,1,65
1009,36666,7.11,1,66
1009,36667,5.126,1,67
1009,36668,5.126,1,68
1009,36669,5.284,1,69
1009,36670,5.284,1,70
1009,36671,8.362,1,71
1009,36672,8.362,1,72
1009,36673,5.014,1,73
1009,36674,5.014,1,74
1009,36675,2.142,1,75
1009,36676,2.142,1,76
1009,36677,2.716,1,77
1009,36678,2.716,1,78
1009,36679,3.326,1,79
1009,36680,3.326,1,80
1009,36681,2.844,1,81
1009,36682,2.844,1,82
1009,36683,2.924,1,83
1009,36684,2.924,1,84
1009,36685,7.094,1,85
1009,36686,7.094,1,86
1009,36687,6.53,1,87
1009,36688,6.53,1,88
1009,36689,2.886,1,89
1009,36690,2.886,1,90
1009,36691,2.88,1,91
1009,36692,2.88,1,92
1009,36693,2.736,1,93
1009,36694,2.736,1,94
1009,36695,3.972,1,95
1009,36696,3.972,1,96
1009,36701,3.072,2,1
1009,36702,3.072,2,2
1009,36703,2.154,2,3
1009,36704,2.154,2,4
1009,36705,1.758,2,5
1009,36706,1.758,2,6
1009,36707,1.798,2,7
1009,36708,1.798,2,8
1009,36709,1.404,2,9
1009,36710,1.404,2,10
1009,36711,1.14,2,11
1009,36712,1.14,2,12
1009,36713,0.682,2,13
1009,36714,0.682,2,14
1009,36715,0.852,2,15
1009,36716,0.852,2,16
1009,36717,0.886,2,17
1009,36718,0.886,2,18
1009,36719,0.652,2,19
1009,36720,0.652,2,20
1009,36721,0.614,2,21
1009,36722,0.614,2,22
1009,36723,0.65,2,23
1009,36724,0.65,2,24
1009,36725,0.928,2,25
1009,36726,0.928,2,26
1009,36727,0.772,2,27
1009,36728,0.772,2,28
1009,36729,0.606,2,29
1009,36730,0.606,2,30
1009,36731,0.606,2,31
1009,36732,0.606,2,32
1009,36733,0.71,2,33
1009,36734,0.71,2,34
1009,36735,0.88,2,35
1009,36736,0.88,2,36
1009,36737,0.604,2,37
1009,36738,0.604,2,38
1009,36739,0.448,2,39
1009,36740,0.448,2,40
1009,36741,0.448,2,41
1009,36742,0.448,2,42
1009,36743,0.61,2,43
1009,36744,0.61,2,44
1009,36745,0.716,2,45
1009,36746,0.716,2,46
1009,36747,0.48,2,47
1009,36748,0.48,2,48
1009,36749,0.658,2,49
1009,36750,0.658,2,50
1009,36751,0.864,2,51
1009,36752,0.864,2,52
1009,36753,1.038,2,53
1009,36754,1.038,2,54
1009,36755,3.76,2,55
1009,36756,3.76,2,56
1009,36757,4.972,2,57
1009,36758,4.972,2,58
1009,36759,1.238,2,59
1009,36760,1.238,2,60
1009,36761,1.888,2,61
1009,36762,1.888,2,62
1009,36763,2.624,2,63
1009,36764,2.624,2,64
1009,36765,2.446,2,65
1009,36766,2.446,2,66
1009,36767,10.18,2,67
1009,36768,10.18,2,68
1009,36769,4.888,2,69
1009,36770,4.888,2,70
1009,36771,3.704,2,71
1009,36772,3.704,2,72
1009,36773,3.42,2,73
1009,36774,3.42,2,74
1009,36775,6.956,2,75
1009,36776,6.956,2,76
1009,36777,5.08,2,77
1009,36778,5.08,2,78
1009,36779,3.268,2,79
1009,36780,3.268,2,80
1009,36781,5.262,2,81
1009,36782,5.262,2,82
1009,36783,3.002,2,83
1009,36784,3.002,2,84
1009,36785,2.778,2,85
1009,36786,2.778,2,86
1009,36787,3.382,2,87
1009,36788,3.382,2,88
1009,36789,2.18,2,89
1009,36790,2.18,2,90
1009,36791,1.892,2,91
1009,36792,1.892,2,92
1009,36793,1.874,2,93
1009,36794,1.874,2,94
1009,36795,2.35,2,95
1009,36796,2.35,2,96
1009,36801,5.048,3,1
1009,36802,5.048,3,2
1009,36803,2.798,3,3
1009,36804,2.798,3,4
1009,36805,2.678,3,5
1009,36806,2.678,3,6
1009,36807,2.31,3,7
1009,36808,2.31,3,8
1009,36809,1.628,3,9
1009,36810,1.628,3,10
1009,36811,1.31,3,11
1009,36812,1.31,3,12
1009,36813,0.984,3,13
1009,36814,0.984,3,14
1009,36815,0.794,3,15
1009,36816,0.794,3,16
1009,36817,0.844,3,17
1009,36818,0.844,3,18
1009,36819,0.936,3,19
1009,36820,0.936,3,20
1009,36821,0.994,3,21
1009,36822,0.994,3,22
1009,36823,0.596,3,23
1009,36824,0.596,3,24
1009,36825,0.484,3,25
1009,36826,0.484,3,26
1009,36827,0.464,3,27
1009,36828,0.464,3,28
1009,36829,0.518,3,29
1009,36830,0.518,3,30
1009,36831,0.756,3,31
1009,36832,0.756,3,32
1009,36833,0.658,3,33
1009,36834,0.658,3,34
1009,36835,0.466,3,35
1009,36836,0.466,3,36
1009,36837,0.468,3,37
1009,36838,0.468,3,38
1009,36839,0.468,3,39
1009,36840,0.468,3,40
1009,36841,0.588,3,41
1009,36842,0.588,3,42
1009,36843,0.752,3,43
1009,36844,0.752,3,44
1009,36845,0.62,3,45
1009,36846,0.62,3,46
1009,36847,0.468,3,47
1009,36848,0.468,3,48
1009,36849,0.454,3,49
1009,36850,0.454,3,50
1009,36851,1.232,3,51
1009,36852,1.232,3,52
1009,36853,2.37,3,53
1009,36854,2.37,3,54
1009,36855,1.708,3,55
1009,36856,1.708,3,56
1009,36857,1.452,3,57
1009,36858,1.452,3,58
1009,36859,1.77,3,59
1009,36860,1.77,3,60
1009,36861,2.336,3,61
1009,36862,2.336,3,62
1009,36863,2.842,3,63
1009,36864,2.842,3,64
1009,36865,3.46,3,65
1009,36866,3.46,3,66
1009,36867,5.216,3,67
1009,36868,5.216,3,68
1009,36869,6.386,3,69
1009,36870,6.386,3,70
1009,36871,4.38,3,71
1009,36872,4.38,3,72
1009,36873,3.45,3,73
1009,36874,3.45,3,74
1009,36875,3.446,3,75
1009,36876,3.446,3,76
1009,36877,4.516,3,77
1009,36878,4.516,3,78
1009,36879,6.908,3,79
1009,36880,6.908,3,80
1009,36881,4.396,3,81
1009,36882,4.396,3,82
1009,36883,3.314,3,83
1009,36884,3.314,3,84
1009,36885,3.574,3,85
1009,36886,3.574,3,86
1009,36887,3.768,3,87
1009,36888,3.768,3,88
1009,36889,2.646,3,89
1009,36890,2.646,3,90
1009,36891,1.998,3,91
1009,36892,1.998,3,92
1009,36893,1.884,3,93
1009,36894,1.884,3,94
1009,36895,1.836,3,95
1009,36896,1.836,3,96
1009,36901,0.944,4,1
1009,36902,0.944,4,2
1009,36903,0.952,4,3
1009,36904,0.952,4,4
1009,36905,0.63,4,5
1009,36906,0.63,4,6
1009,36907,0.494,4,7
1009,36908,0.494,4,8
1009,36909,0.486,4,9
1009,36910,0.486,4,10
1009,36911,0.512,4,11
1009,36912,0.512,4,12
1009,36913,0.76,4,13
1009,36914,0.76,4,14
1009,36915,0.7,4,15
1009,36916,0.7,4,16
1009,36917,0.466,4,17
1009,36918,0.466,4,18
1009,36919,0.466,4,19
1009,36920,0.466,4,20
1009,36921,0.464,4,21
1009,36922,0.464,4,22
1009,36923,0.852,4,23
1009,36924,0.852,4,24
1009,36925,1.112,4,25
1009,36926,1.112,4,26
1009,36927,0.608,4,27
1009,36928,0.608,4,28
1009,36929,0.456,4,29
1009,36930,0.456,4,30
1009,36931,0.454,4,31
1009,36932,0.454,4,32
1009,36933,0.452,4,33
1009,36934,0.452,4,34
1009,36935,0.53,4,35
1009,36936,0.53,4,36
1009,36937,1.48,4,37
1009,36938,1.48,4,38
1009,36939,1.562,4,39
1009,36940,1.562,4,40
1009,36941,0.304,4,41
1009,36942,0.304,4,42
1009,36943,0.608,4,43
1009,36944,0.608,4,44
1009,36945,0.584,4,45
1009,36946,0.584,4,46
1009,36947,0.544,4,47
