meter_id,five_digit_code,consumption_kW,date,time
1037,36601,1.676,1,1
1037,36602,1.676,1,2
1037,36603,1.814,1,3
1037,36604,1.814,1,4
1037,36605,1.858,1,5
1037,36606,1.858,1,6
1037,36607,0.556,1,7
1037,36608,0.556,1,8
1037,36609,0.278,1,9
1037,36610,0.278,1,10
1037,36611,0.468,1,11
1037,36612,0.468,1,12
1037,36613,0.286,1,13
1037,36614,0.286,1,14
1037,36615,0.28,1,15
1037,36616,0.28,1,16
1037,36617,0.318,1,17
1037,36618,0.318,1,18
1037,36619,0.454,1,19
1037,36620,0.454,1,20
1037,36621,0.284,1,21
1037,36622,0.284,1,22
1037,36623,0.268,1,23
1037,36624,0.268,1,24
1037,36625,0.316,1,25
1037,36626,0.316,1,26
1037,36627,0.468,1,27
1037,36628,0.468,1,28
1037,36629,0.258,1,29
1037,36630,0.258,1,30
1037,36631,0.244,1,31
1037,36632,0.244,1,32
1037,36633,0.338,1,33
1037,36634,0.338,1,34
1037,36635,0.776,1,35
1037,36636,0.776,1,36
1037,36637,0.306,1,37
1037,36638,0.306,1,38
1037,36639,0.32,1,39
1037,36640,0.32,1,40
1037,36641,0.268,1,41
1037,36642,0.268,1,42
1037,36643,0.52,1,43
1037,36644,0.52,1,44
1037,36645,0.294,1,45
1037,36646,0.294,1,46
1037,36647,0.254,1,47
1037,36648,0.254,1,48
1037,36649,0.328,1,49
1037,36650,0.328,1,50
1037,36651,0.944,1,51
1037,36652,0.944,1,52
1037,36653,0.274,1,53
1037,36654,0.274,1,54
1037,36655,0.286,1,55
1037,36656,0.286,1,56
1037,36657,0.352,1,57
1037,36658,0.352,1,58
1037,36659,0.442,1,59
1037,36660,0.442,1,60
1037,36661,0.3,1,61
1037,36662,0.3,1,62
1037,36663,0.39,1,63
1037,36664,0.39,1,64
1037,36665,0.74,1,65
1037,36666,0.74,1,66
1037,36667,0.702,1,67
1037,36668,0.702,1,68
1037,36669,0.814,1,69
1037,36670,0.814,1,70
1037,36671,0.808,1,71
1037,36672,0.808,1,72
1037,36673,1.094,1,73
1037,36674,1.094,1,74
1037,36675,1.052,1,75
1037,36676,1.052,1,76
1037,36677,6.364,1,77
1037,36678,6.364,1,78
1037,36679,0.884,1,79
1037,36680,0.884,1,80
1037,36681,0.73,1,81
1037,36682,0.73,1,82
1037,36683,0.548,1,83
1037,36684,0.548,1,84
1037,36685,0.622,1,85
1037,36686,0.622,1,86
1037,36687,1.084,1,87
1037,36688,1.084,1,88
1037,36689,0.546,1,89
1037,36690,0.546,1,90
1037,36691,0.57,1,91
1037,36692,0.57,1,92
1037,36693,2.096,1,93
1037,36694,2.096,1,94
1037,36695,0.47,1,95
1037,36696,0.47,1,96
1037,36701,0.262,2,1
1037,36702,0.262,2,2
1037,36703,0.276,2,3
1037,36704,0.276,2,4
1037,36705,0.268,2,5
1037,36706,0.268,2,6
1037,36707,0.48,2,7
1037,36708,0.48,2,8
1037,36709,0.282,2,9
1037,36710,0.282,2,10
1037,36711,0.22,2,11
1037,36712,0.22,2,12
1037,36713,0.328,2,13
1037,36714,0.328,2,14
1037,36715,0.484,2,15
1037,36716,0.484,2,16
1037,36717,0.228,2,17
1037,36718,0.228,2,18
1037,36719,0.282,2,19
1037,36720,0.282,2,20
1037,36721,0.24,2,21
1037,36722,0.24,2,22
1037,36723,0.52,2,23
1037,36724,0.52,2,24
1037,36725,0.27,2,25
1037,36726,0.27,2,26
1037,36727,0.234,2,27
1037,36728,0.234,2,28
1037,36729,0.324,2,29
1037,36730,0.324,2,30
1037,36731,0.41,2,31
1037,36732,0.41,2,32
1037,36733,0.348,2,33
1037,36734,0.348,2,34
1037,36735,0.238,2,35
1037,36736,0.238,2,36
1037,36737,0.264,2,37
1037,36738,0.264,2,38
1037,36739,0.876,2,39
1037,36740,0.876,2,40
1037,36741,1.336,2,41
1037,36742,1.336,2,42
1037,36743,0.754,2,43
1037,36744,0.754,2,44
1037,36745,0.644,2,45
1037,36746,0.644,2,46
1037,36747,1.376,2,47
1037,36748,1.376,2,48
1037,36749,0.824,2,49
1037,36750,0.824,2,50
1037,36751,0.604,2,51
1037,36752,0.604,2,52
1037,36753,0.628,2,53
1037,36754,0.628,2,54
1037,36755,0.704,2,55
1037,36756,0.704,2,56
1037,36757,0.62,2,57
1037,36758,0.62,2,58
1037,36759,0.27,2,59
1037,36760,0.27,2,60
1037,36761,0.224,2,61
1037,36762,0.224,2,62
1037,36763,0.798,2,63
1037,36764,0.798,2,64
1037,36765,0.428,2,65
1037,36766,0.428,2,66
1037,36767,0.348,2,67
1037,36768,0.348,2,68
1037,36769,0.738,2,69
1037,36770,0.738,2,70
1037,36771,1.084,2,71
1037,36772,1.084,2,72
1037,36773,1.12,2,73
1037,36774,1.12,2,74
1037,36775,1.274,2,75
1037,36776,1.274,2,76
1037,36777,1.302,2,77
1037,36778,1.302,2,78
1037,36779,0.918,2,79
1037,36780,0.918,2,80
1037,36781,0.95,2,81
1037,36782,0.95,2,82
1037,36783,1.284,2,83
1037,36784,1.284,2,84
1037,36785,1.494,2,85
1037,36786,1.494,2,86
1037,36787,1.31,2,87
1037,36788,1.31,2,88
1037,36789,0.856,2,89
1037,36790,0.856,2,90
1037,36791,0.474,2,91
1037,36792,0.474,2,92
1037,36793,0.548,2,93
1037,36794,0.548,2,94
1037,36795,0.27,2,95
1037,36796,0.27,2,96
1037,36801,0.272,3,1
1037,36802,0.272,3,2
1037,36803,0.38,3,3
1037,36804,0.38,3,4
1037,36805,0.366,3,5
1037,36806,0.366,3,6
1037,36807,0.286,3,7
1037,36808,0.286,3,8
1037,36809,0.236,3,9
1037,36810,0.236,3,10
1037,36811,0.494,3,11
1037,36812,0.494,3,12
1037,36813,0.31,3,13
1037,36814,0.31,3,14
1037,36815,0.222,3,15
1037,36816,0.222,3,16
1037,36817,0.282,3,17
1037,36818,0.282,3,18
1037,36819,0.522,3,19
1037,36820,0.522,3,20
1037,36821,0.244,3,21
1037,36822,0.244,3,22
1037,36823,0.28,3,23
1037,36824,0.28,3,24
1037,36825,0.222,3,25
1037,36826,0.222,3,26
1037,36827,0.514,3,27
1037,36828,0.514,3,28
1037,36829,0.276,3,29
1037,36830,0.276,3,30
1037,36831,0.244,3,31
1037,36832,0.244,3,32
1037,36833,0.276,3,33
1037,36834,0.276,3,34
1037,36835,0.778,3,35
1037,36836,0.778,3,36
1037,36837,0.62,3,37
1037,36838,0.62,3,38
1037,36839,0.646,3,39
1037,36840,0.646,3,40
1037,36841,0.672,3,41
1037,36842,0.672,3,42
1037,36843,1.226,3,43
1037,36844,1.226,3,44
1037,36845,4.068,3,45
1037,36846,4.068,3,46
1037,36847,0.66,3,47
1037,36848,0.66,3,48
