meter_id,five_digit_code,consumption_kW,date,time
1142,36601,0.25,1,1
1142,36602,0.25,1,2
1142,36603,0.252,1,3
1142,36604,0.252,1,4
1142,36605,0.254,1,5
1142,36606,0.254,1,6
1142,36607,0.306,1,7
1142,36608,0.306,1,8
1142,36609,0.42,1,9
1142,36610,0.42,1,10
1142,36611,0.26,1,11
1142,36612,0.26,1,12
1142,36613,0.286,1,13
1142,36614,0.286,1,14
1142,36615,0.274,1,15
1142,36616,0.274,1,16
1142,36617,0.26,1,17
1142,36618,0.26,1,18
1142,36619,0.258,1,19
1142,36620,0.258,1,20
1142,36621,0.258,1,21
1142,36622,0.258,1,22
1142,36623,0.322,1,23
1142,36624,0.322,1,24
1142,36625,0.406,1,25
1142,36626,0.406,1,26
1142,36627,0.256,1,27
1142,36628,0.256,1,28
1142,36629,0.256,1,29
1142,36630,0.256,1,30
1142,36631,0.256,1,31
1142,36632,0.256,1,32
1142,36633,0.308,1,33
1142,36634,0.308,1,34
1142,36635,0.26,1,35
1142,36636,0.26,1,36
1142,36637,0.258,1,37
1142,36638,0.258,1,38
1142,36639,0.262,1,39
1142,36640,0.262,1,40
1142,36641,0.448,1,41
1142,36642,0.448,1,42
1142,36643,0.276,1,43
1142,36644,0.276,1,44
1142,36645,0.26,1,45
1142,36646,0.26,1,46
1142,36647,0.31,1,47
1142,36648,0.31,1,48
1142,36649,0.262,1,49
1142,36650,0.262,1,50
1142,36651,0.26,1,51
1142,36652,0.26,1,52
1142,36653,0.26,1,53
1142,36654,0.26,1,54
1142,36655,0.334,1,55
1142,36656,0.334,1,56
1142,36657,0.456,1,57
1142,36658,0.456,1,58
1142,36659,0.262,1,59
1142,36660,0.262,1,60
1142,36661,0.26,1,61
1142,36662,0.26,1,62
1142,36663,0.26,1,63
1142,36664,0.26,1,64
1142,36665,0.258,1,65
1142,36666,0.258,1,66
1142,36667,0.296,1,67
1142,36668,0.296,1,68
1142,36669,0.296,1,69
1142,36670,0.296,1,70
1142,36671,0.414,1,71
1142,36672,0.414,1,72
1142,36673,0.248,1,73
1142,36674,0.248,1,74
1142,36675,0.29,1,75
1142,36676,0.29,1,76
