meter_id,five_digit_code,consumption_kW,date,time
1084,36601,0.756,1,1
1084,36602,0.756,1,2
1084,36603,0.26,1,3
1084,36604,0.26,1,4
1084,36605,0.102,1,5
1084,36606,0.102,1,6
1084,36607,0.266,1,7
1084,36608,0.266,1,8
1084,36609,0.196,1,9
1084,36610,0.196,1,10
1084,36611,0.112,1,11
1084,36612,0.112,1,12
1084,36613,0.27,1,13
1084,36614,0.27,1,14
1084,36615,0.172,1,15
1084,36616,0.172,1,16
1084,36617,0.136,1,17
1084,36618,0.136,1,18
1084,36619,0.27,1,19
1084,36620,0.27,1,20
1084,36621,0.146,1,21
1084,36622,0.146,1,22
1084,36623,0.156,1,23
1084,36624,0.156,1,24
1084,36625,0.266,1,25
1084,36626,0.266,1,26
1084,36627,0.126,1,27
1084,36628,0.126,1,28
1084,36629,0.22,1,29
1084,36630,0.22,1,30
1084,36631,0.402,1,31
1084,36632,0.402,1,32
1084,36633,0.246,1,33
1084,36634,0.246,1,34
1084,36635,0.724,1,35
1084,36636,0.724,1,36
1084,36637,0.36,1,37
1084,36638,0.36,1,38
1084,36639,0.264,1,39
1084,36640,0.264,1,40
1084,36641,0.236,1,41
1084,36642,0.236,1,42
1084,36643,0.646,1,43
1084,36644,0.646,1,44
1084,36645,0.27,1,45
1084,36646,0.27,1,46
1084,36647,0.394,1,47
1084,36648,0.394,1,48
1084,36649,1.02,1,49
1084,36650,1.02,1,50
1084,36651,3.204,1,51
1084,36652,3.204,1,52
1084,36653,2.23,1,53
1084,36654,2.23,1,54
1084,36655,1.992,1,55
1084,36656,1.992,1,56
1084,36657,1.118,1,57
1084,36658,1.118,1,58
1084,36659,0.562,1,59
1084,36660,0.562,1,60
1084,36661,0.93,1,61
1084,36662,0.93,1,62
1084,36663,0.456,1,63
1084,36664,0.456,1,64
1084,36665,0.476,1,65
1084,36666,0.476,1,66
1084,36667,0.734,1,67
1084,36668,0.734,1,68
1084,36669,1.294,1,69
1084,36670,1.294,1,70
1084,36671,1.022,1,71
1084,36672,1.022,1,72
1084,36673,1.04,1,73
1084,36674,1.04,1,74
1084,36675,0.952,1,75
1084,36676,0.952,1,76
1084,36677,0.88,1,77
1084,36678,0.88,1,78
1084,36679,1.652,1,79
1084,36680,1.652,1,80
1084,36681,1.024,1,81
1084,36682,1.024,1,82
1084,36683,1.048,1,83
1084,36684,1.048,1,84
1084,36685,1.128,1,85
1084,36686,1.128,1,86
1084,36687,1.274,1,87
1084,36688,1.274,1,88
1084,36689,0.906,1,89
1084,36690,0.906,1,90
1084,36691,0.488,1,91
1084,36692,0.488,1,92
1084,36693,0.096,1,93
1084,36694,0.096,1,94
1084,36695,0.264,1,95
1084,36696,0.264,1,96
1084,36701,0.17,2,1
1084,36702,0.17,2,2
1084,36703,0.156,2,3
1084,36704,0.156,2,4
1084,36705,0.268,2,5
1084,36706,0.268,2,6
1084,36707,0.112,2,7
1084,36708,0.112,2,8
1084,36709,0.206,2,9
1084,36710,0.206,2,10
1084,36711,0.232,2,11
1084,36712,0.232,2,12
1084,36713,0.104,2,13
1084,36714,0.104,2,14
1084,36715,0.238,2,15
1084,36716,0.238,2,16
1084,36717,0.198,2,17
1084,36718,0.198,2,18
1084,36719,0.102,2,19
1084,36720,0.102,2,20
1084,36721,0.254,2,21
1084,36722,0.254,2,22
1084,36723,0.172,2,23
1084,36724,0.172,2,24
1084,36725,0.1,2,25
1084,36726,0.1,2,26
1084,36727,0.268,2,27
1084,36728,0.268,2,28
1084,36729,0.222,2,29
1084,36730,0.222,2,30
1084,36731,0.222,2,31
1084,36732,0.222,2,32
1084,36733,0.378,2,33
1084,36734,0.378,2,34
1084,36735,0.298,2,35
1084,36736,0.298,2,36
1084,36737,0.198,2,37
1084,36738,0.198,2,38
1084,36739,0.348,2,39
1084,36740,0.348,2,40
1084,36741,0.3,2,41
1084,36742,0.3,2,42
1084,36743,1.08,2,43
1084,36744,1.08,2,44
1084,36745,0.364,2,45
1084,36746,0.364,2,46
1084,36747,0.254,2,47
1084,36748,0.254,2,48
1084,36749,0.252,2,49
1084,36750,0.252,2,50
1084,36751,0.466,2,51
1084,36752,0.466,2,52
1084,36753,0.432,2,53
1084,36754,0.432,2,54
1084,36755,0.858,2,55
1084,36756,0.858,2,56
1084,36757,1.76,2,57
1084,36758,1.76,2,58
1084,36759,0.362,2,59
1084,36760,0.362,2,60
1084,36761,0.278,2,61
1084,36762,0.278,2,62
1084,36763,0.444,2,63
1084,36764,0.444,2,64
1084,36765,0.396,2,65
1084,36766,0.396,2,66
1084,36767,0.482,2,67
1084,36768,0.482,2,68
1084,36769,0.65,2,69
1084,36770,0.65,2,70
1084,36771,0.74,2,71
1084,36772,0.74,2,72
1084,36773,0.806,2,73
1084,36774,0.806,2,74
1084,36775,0.69,2,75
1084,36776,0.69,2,76
1084,36777,1.76,2,77
1084,36778,1.76,2,78
1084,36779,1.134,2,79
1084,36780,1.134,2,80
1084,36781,1.076,2,81
1084,36782,1.076,2,82
1084,36783,0.978,2,83
1084,36784,0.978,2,84
1084,36785,1.458,2,85
1084,36786,1.458,2,86
1084,36787,1.098,2,87
1084,36788,1.098,2,88
1084,36789,0.936,2,89
1084,36790,0.936,2,90
1084,36791,1.12,2,91
1084,36792,1.12,2,92
1084,36793,0.588,2,93
1084,36794,0.588,2,94
1084,36795,0.098,2,95
1084,36796,0.098,2,96
1084,36801,0.18,3,1
1084,36802,0.18,3,2
1084,36803,0.266,3,3
1084,36804,0.266,3,4
1084,36805,0.118,3,5
1084,36806,0.118,3,6
1084,36807,0.244,3,7
1084,36808,0.244,3,8
1084,36809,0.438,3,9
1084,36810,0.438,3,10
1084,36811,0.294,3,11
1084,36812,0.294,3,12
1084,36813,0.298,3,13
1084,36814,0.298,3,14
1084,36815,0.27,3,15
1084,36816,0.27,3,16
1084,36817,0.138,3,17
1084,36818,0.138,3,18
1084,36819,0.128,3,19
1084,36820,0.128,3,20
1084,36821,0.274,3,21
1084,36822,0.274,3,22
1084,36823,0.184,3,23
1084,36824,0.184,3,24
1084,36825,0.212,3,25
1084,36826,0.212,3,26
1084,36827,0.274,3,27
1084,36828,0.274,3,28
1084,36829,0.204,3,29
1084,36830,0.204,3,30
1084,36831,0.266,3,31
1084,36832,0.266,3,32
1084,36833,0.394,3,33
1084,36834,0.394,3,34
1084,36835,0.278,3,35
1084,36836,0.278,3,36
1084,36837,0.194,3,37
1084,36838,0.194,3,38
1084,36839,0.374,3,39
1084,36840,0.374,3,40
1084,36841,1.378,3,41
1084,36842,1.378,3,42
1084,36843,3.018,3,43
1084,36844,3.018,3,44
1084,36845,1.978,3,45
1084,36846,1.978,3,46
1084,36847,1.032,3,47
1084,36848,1.032,3,48
1084,36849,0.278,3,49
1084,36850,0.278,3,50
1084,36851,0.374,3,51
1084,36852,0.374,3,52
1084,36853,3.09,3,53
1084,36854,3.09,3,54
1084,36855,2.392,3,55
1084,36856,2.392,3,56
1084,36857,0.844,3,57
1084,36858,0.844,3,58
1084,36859,0.4,3,59
1084,36860,0.4,3,60
1084,36861,1.14,3,61
1084,36862,1.14,3,62
1084,36863,0.8,3,63
1084,36864,0.8,3,64
