meter_id,five_digit_code,consumption_kW,date,time
1143,36601,2.182,1,1
1143,36602,2.182,1,2
1143,36603,2.364,1,3
1143,36604,2.364,1,4
1143,36605,2.89,1,5
1143,36606,2.89,1,6
1143,36607,2.29,1,7
1143,36608,2.29,1,8
1143,36609,1.168,1,9
1143,36610,1.168,1,10
1143,36611,1.53,1,11
1143,36612,1.53,1,12
1143,36613,1.416,1,13
1143,36614,1.416,1,14
1143,36615,1.166,1,15
1143,36616,1.166,1,16
1143,36617,1.032,1,17
1143,36618,1.032,1,18
1143,36619,0.306,1,19
1143,36620,0.306,1,20
1143,36621,0.344,1,21
1143,36622,0.344,1,22
1143,36623,0.194,1,23
1143,36624,0.194,1,24
1143,36625,0.194,1,25
1143,36626,0.194,1,26
1143,36627,0.192,1,27
1143,36628,0.192,1,28
1143,36629,0.298,1,29
1143,36630,0.298,1,30
1143,36631,0.36,1,31
1143,36632,0.36,1,32
1143,36633,0.204,1,33
1143,36634,0.204,1,34
1143,36635,0.142,1,35
1143,36636,0.142,1,36
1143,36637,0.142,1,37
1143,36638,0.142,1,38
1143,36639,0.142,1,39
1143,36640,0.142,1,40
1143,36641,0.188,1,41
1143,36642,0.188,1,42
1143,36643,0.318,1,43
1143,36644,0.318,1,44
1143,36645,0.248,1,45
1143,36646,0.248,1,46
1143,36647,0.142,1,47
1143,36648,0.142,1,48
1143,36649,1.108,1,49
1143,36650,1.108,1,50
1143,36651,5.006,1,51
1143,36652,5.006,1,52
1143,36653,10.034,1,53
1143,36654,10.034,1,54
1143,36655,0.866,1,55
1143,36656,0.866,1,56
1143,36657,0.758,1,57
1143,36658,0.758,1,58
1143,36659,0.56,1,59
1143,36660,0.56,1,60
1143,36661,4.716,1,61
1143,36662,4.716,1,62
1143,36663,2.076,1,63
1143,36664,2.076,1,64
1143,36665,1.656,1,65
1143,36666,1.656,1,66
1143,36667,0.99,1,67
1143,36668,0.99,1,68
1143,36669,1.946,1,69
1143,36670,1.946,1,70
1143,36671,8.484,1,71
1143,36672,8.484,1,72
1143,36673,6.25,1,73
1143,36674,6.25,1,74
1143,36675,1.754,1,75
1143,36676,1.754,1,76
1143,36677,3.076,1,77
1143,36678,3.076,1,78
1143,36679,7.354,1,79
1143,36680,7.354,1,80
1143,36681,5.134,1,81
1143,36682,5.134,1,82
1143,36683,3.976,1,83
1143,36684,3.976,1,84
1143,36685,4.806,1,85
1143,36686,4.806,1,86
1143,36687,3.44,1,87
1143,36688,3.44,1,88
1143,36689,5.798,1,89
1143,36690,5.798,1,90
1143,36691,2.516,1,91
1143,36692,2.516,1,92
1143,36693,2.618,1,93
1143,36694,2.618,1,94
1143,36695,2.764,1,95
1143,36696,2.764,1,96
1143,36701,2.558,2,1
1143,36702,2.558,2,2
1143,36703,2.858,2,3
1143,36704,2.858,2,4
1143,36705,5.178,2,5
1143,36706,5.178,2,6
1143,36707,0.828,2,7
1143,36708,0.828,2,8
1143,36709,0.816,2,9
1143,36710,0.816,2,10
1143,36711,0.968,2,11
1143,36712,0.968,2,12
1143,36713,0.792,2,13
1143,36714,0.792,2,14
1143,36715,0.716,2,15
1143,36716,0.716,2,16
1143,36717,0.706,2,17
1143,36718,0.706,2,18
1143,36719,0.706,2,19
1143,36720,0.706,2,20
1143,36721,0.786,2,21
1143,36722,0.786,2,22
1143,36723,0.884,2,23
1143,36724,0.884,2,24
1143,36725,0.8,2,25
1143,36726,0.8,2,26
1143,36727,0.702,2,27
1143,36728,0.702,2,28
1143,36729,0.912,2,29
1143,36730,0.912,2,30
1143,36731,0.998,2,31
1143,36732,0.998,2,32
1143,36733,0.828,2,33
1143,36734,0.828,2,34
1143,36735,0.65,2,35
1143,36736,0.65,2,36
1143,36737,0.78,2,37
1143,36738,0.78,2,38
1143,36739,0.822,2,39
1143,36740,0.822,2,40
1143,36741,0.738,2,41
1143,36742,0.738,2,42
1143,36743,1.182,2,43
1143,36744,1.182,2,44
1143,36745,1.458,2,45
1143,36746,1.458,2,46
1143,36747,1.03,2,47
1143,36748,1.03,2,48
1143,36749,3.056,2,49
1143,36750,3.056,2,50
1143,36751,2.27,2,51
