meter_id,five_digit_code,consumption_kW,date,time
1124,36601,0.176,1,1
1124,36602,0.176,1,2
1124,36603,0.176,1,3
1124,36604,0.176,1,4
1124,36605,0.176,1,5
1124,36606,0.176,1,6
1124,36607,0.266,1,7
1124,36608,0.266,1,8
1124,36609,0.36,1,9
1124,36610,0.36,1,10
1124,36611,0.346,1,11
1124,36612,0.346,1,12
1124,36613,0.336,1,13
1124,36614,0.336,1,14
1124,36615,0.39,1,15
1124,36616,0.39,1,16
1124,36617,0.37,1,17
1124,36618,0.37,1,18
1124,36619,0.33,1,19
1124,36620,0.33,1,20
1124,36621,0.178,1,21
1124,36622,0.178,1,22
1124,36623,0.178,1,23
1124,36624,0.178,1,24
1124,36625,0.328,1,25
1124,36626,0.328,1,26
1124,36627,0.36,1,27
1124,36628,0.36,1,28
1124,36629,0.344,1,29
1124,36630,0.344,1,30
1124,36631,0.202,1,31
1124,36632,0.202,1,32
1124,36633,0.176,1,33
1124,36634,0.176,1,34
1124,36635,0.176,1,35
1124,36636,0.176,1,36
1124,36637,0.176,1,37
1124,36638,0.176,1,38
1124,36639,0.174,1,39
1124,36640,0.174,1,40
1124,36641,0.172,1,41
1124,36642,0.172,1,42
1124,36643,0.172,1,43
1124,36644,0.172,1,44
1124,36645,0.222,1,45
1124,36646,0.222,1,46
1124,36647,0.366,1,47
1124,36648,0.366,1,48
1124,36649,0.348,1,49
1124,36650,0.348,1,50
1124,36651,0.334,1,51
1124,36652,0.334,1,52
1124,36653,0.212,1,53
1124,36654,0.212,1,54
1124,36655,0.174,1,55
1124,36656,0.174,1,56
1124,36657,0.176,1,57
1124,36658,0.176,1,58
1124,36659,0.176,1,59
1124,36660,0.176,1,60
1124,36661,0.178,1,61
1124,36662,0.178,1,62
1124,36663,0.176,1,63
1124,36664,0.176,1,64
1124,36665,0.176,1,65
1124,36666,0.176,1,66
1124,36667,0.18,1,67
1124,36668,0.18,1,68
1124,36669,0.25,1,69
1124,36670,0.25,1,70
1124,36671,0.37,1,71
1124,36672,0.37,1,72
1124,36673,0.356,1,73
1124,36674,0.356,1,74
1124,36675,0.346,1,75
1124,36676,0.346,1,76
1124,36677,0.23,1,77
1124,36678,0.23,1,78
1124,36679,0.178,1,79
1124,36680,0.178,1,80
1124,36681,0.178,1,81
1124,36682,0.178,1,82
1124,36683,0.176,1,83
1124,36684,0.176,1,84
1124,36685,0.178,1,85
1124,36686,0.178,1,86
1124,36687,0.178,1,87
1124,36688,0.178,1,88
1124,36689,0.174,1,89
1124,36690,0.174,1,90
1124,36691,0.176,1,91
1124,36692,0.176,1,92
1124,36693,0.176,1,93
1124,36694,0.176,1,94
1124,36695,0.176,1,95
1124,36696,0.176,1,96
1124,36701,0.176,2,1
1124,36702,0.176,2,2
1124,36703,0.296,2,3
1124,36704,0.296,2,4
1124,36705,0.36,2,5
1124,36706,0.36,2,6
1124,36707,0.346,2,7
1124,36708,0.346,2,8
1124,36709,0.334,2,9
1124,36710,0.334,2,10
1124,36711,0.31,2,11
1124,36712,0.31,2,12
1124,36713,0.256,2,13
1124,36714,0.256,2,14
1124,36715,0.388,2,15
1124,36716,0.388,2,16
1124,36717,0.372,2,17
1124,36718,0.372,2,18
1124,36719,0.32,2,19
1124,36720,0.32,2,20
1124,36721,0.174,2,21
1124,36722,0.174,2,22
1124,36723,0.174,2,23
1124,36724,0.174,2,24
1124,36725,0.174,2,25
1124,36726,0.174,2,26
