meter_id,five_digit_code,consumption_kW,date,time
1002,36601,0.444,1,1
1002,36602,0.444,1,2
1002,36603,0.236,1,3
1002,36604,0.236,1,4
1002,36605,0.272,1,5
1002,36606,0.272,1,6
1002,36607,0.46,1,7
1002,36608,0.46,1,8
1002,36609,0.346,1,9
1002,36610,0.346,1,10
1002,36611,0.224,1,11
1002,36612,0.224,1,12
1002,36613,0.39,1,13
1002,36614,0.39,1,14
1002,36615,0.446,1,15
1002,36616,0.446,1,16
1002,36617,0.232,1,17
1002,36618,0.232,1,18
1002,36619,0.276,1,19
1002,36620,0.276,1,20
1002,36621,0.474,1,21
1002,36622,0.474,1,22
1002,36623,0.36,1,23
1002,36624,0.36,1,24
1002,36625,0.232,1,25
1002,36626,0.232,1,26
1002,36627,0.338,1,27
1002,36628,0.338,1,28
1002,36629,0.458,1,29
1002,36630,0.458,1,30
1002,36631,0.346,1,31
1002,36632,0.346,1,32
1002,36633,0.23,1,33
1002,36634,0.23,1,34
1002,36635,0.34,1,35
1002,36636,0.34,1,36
1002,36637,0.464,1,37
1002,36638,0.464,1,38
1002,36639,0.262,1,39
1002,36640,0.262,1,40
1002,36641,0.222,1,41
1002,36642,0.222,1,42
1002,36643,0.37,1,43
1002,36644,0.37,1,44
1002,36645,0.44,1,45
1002,36646,0.44,1,46
1002,36647,0.598,1,47
1002,36648,0.598,1,48
1002,36649,0.602,1,49
1002,36650,0.602,1,50
1002,36651,0.526,1,51
1002,36652,0.526,1,52
1002,36653,0.314,1,53
1002,36654,0.314,1,54
1002,36655,0.106,1,55
1002,36656,0.106,1,56
1002,36657,0.056,1,57
1002,36658,0.056,1,58
1002,36659,0.274,1,59
1002,36660,0.274,1,60
1002,36661,0.21,1,61
1002,36662,0.21,1,62
1002,36663,0.054,1,63
1002,36664,0.054,1,64
1002,36665,0.11,1,65
1002,36666,0.11,1,66
1002,36667,0.284,1,67
1002,36668,0.284,1,68
1002,36669,0.236,1,69
1002,36670,0.236,1,70
1002,36671,0.056,1,71
1002,36672,0.056,1,72
1002,36673,0.072,1,73
1002,36674,0.072,1,74
1002,36675,1.114,1,75
1002,36676,1.114,1,76
1002,36677,1.11,1,77
1002,36678,1.11,1,78
1002,36679,0.928,1,79
1002,36680,0.928,1,80
1002,36681,1.166,1,81
1002,36682,1.166,1,82
1002,36683,1.36,1,83
1002,36684,1.36,1,84
1002,36685,1.274,1,85
1002,36686,1.274,1,86
1002,36687,1.116,1,87
1002,36688,1.116,1,88
1002,36689,1.222,1,89
1002,36690,1.222,1,90
1002,36691,1.348,1,91
1002,36692,1.348,1,92
1002,36693,1.116,1,93
1002,36694,1.116,1,94
1002,36695,0.97,1,95
1002,36696,0.97,1,96
1002,36701,0.988,2,1
1002,36702,0.988,2,2
1002,36703,0.136,2,3
1002,36704,0.136,2,4
1002,36705,0.05,2,5
1002,36706,0.05,2,6
1002,36707,0.262,2,7
1002,36708,0.262,2,8
1002,36709,0.224,2,9
1002,36710,0.224,2,10
1002,36711,0.05,2,11
1002,36712,0.05,2,12
1002,36713,0.156,2,13
1002,36714,0.156,2,14
1002,36715,0.286,2,15
1002,36716,0.286,2,16
1002,36717,0.152,2,17
1002,36718,0.152,2,18
1002,36719,0.05,2,19
1002,36720,0.05,2,20
1002,36721,0.202,2,21
1002,36722,0.202,2,22
1002,36723,0.282,2,23
1002,36724,0.282,2,24
1002,36725,0.098,2,25
1002,36726,0.098,2,26
1002,36727,0.05,2,27
1002,36728,0.05,2,28
1002,36729,0.232,2,29
1002,36730,0.232,2,30
1002,36731,0.274,2,31
1002,36732,0.274,2,32
1002,36733,0.132,2,33
1002,36734,0.132,2,34
1002,36735,0.13,2,35
1002,36736,0.13,2,36
1002,36737,0.358,2,37
1002,36738,0.358,2,38
1002,36739,0.588,2,39
1002,36740,0.588,2,40
1002,36741,1.49,2,41
1002,36742,1.49,2,42
1002,36743,0.518,2,43
1002,36744,0.518,2,44
