meter_id,five_digit_code,consumption_kW,date,time
1164,36601,2.102,1,1
1164,36602,2.102,1,2
1164,36603,2.098,1,3
1164,36604,2.098,1,4
1164,36605,0.746,1,5
1164,36606,0.746,1,6
1164,36607,0.39,1,7
1164,36608,0.39,1,8
1164,36609,0.362,1,9
1164,36610,0.362,1,10
1164,36611,0.22,1,11
1164,36612,0.22,1,12
1164,36613,0.266,1,13
1164,36614,0.266,1,14
1164,36615,0.276,1,15
1164,36616,0.276,1,16
1164,36617,0.258,1,17
1164,36618,0.258,1,18
1164,36619,0.246,1,19
1164,36620,0.246,1,20
1164,36621,0.274,1,21
1164,36622,0.274,1,22
1164,36623,0.282,1,23
1164,36624,0.282,1,24
1164,36625,0.228,1,25
1164,36626,0.228,1,26
1164,36627,0.332,1,27
1164,36628,0.332,1,28
1164,36629,0.532,1,29
1164,36630,0.532,1,30
1164,36631,0.43,1,31
1164,36632,0.43,1,32
1164,36633,0.48,1,33
1164,36634,0.48,1,34
1164,36635,0.474,1,35
1164,36636,0.474,1,36
1164,36637,0.448,1,37
1164,36638,0.448,1,38
1164,36639,0.466,1,39
1164,36640,0.466,1,40
1164,36641,1.238,1,41
1164,36642,1.238,1,42
1164,36643,0.62,1,43
1164,36644,0.62,1,44
1164,36645,0.606,1,45
1164,36646,0.606,1,46
1164,36647,1.144,1,47
1164,36648,1.144,1,48
1164,36649,3.88,1,49
1164,36650,3.88,1,50
1164,36651,1.922,1,51
1164,36652,1.922,1,52
1164,36653,0.622,1,53
1164,36654,0.622,1,54
1164,36655,1.542,1,55
1164,36656,1.542,1,56
1164,36657,5.504,1,57
1164,36658,5.504,1,58
1164,36659,4.734,1,59
1164,36660,4.734,1,60
1164,36661,1.614,1,61
1164,36662,1.614,1,62
1164,36663,1.632,1,63
1164,36664,1.632,1,64
1164,36665,2.386,1,65
1164,36666,2.386,1,66
1164,36667,2.348,1,67
1164,36668,2.348,1,68
1164,36669,2.48,1,69
1164,36670,2.48,1,70
1164,36671,2.822,1,71
1164,36672,2.822,1,72
1164,36673,2.914,1,73
1164,36674,2.914,1,74
1164,36675,3.076,1,75
1164,36676,3.076,1,76
1164,36677,3.578,1,77
1164,36678,3.578,1,78
1164,36679,2.912,1,79
1164,36680,2.912,1,80
1164,36681,1.892,1,81
1164,36682,1.892,1,82
1164,36683,1.712,1,83
1164,36684,1.712,1,84
1164,36685,1.792,1,85
1164,36686,1.792,1,86
1164,36687,1.65,1,87
1164,36688,1.65,1,88
1164,36689,1.766,1,89
1164,36690,1.766,1,90
1164,36691,2.502,1,91
1164,36692,2.502,1,92
1164,36693,2.182,1,93
1164,36694,2.182,1,94
1164,36695,2.768,1,95
1164,36696,2.768,1,96
1164,36701,3.248,2,1
1164,36702,3.248,2,2
1164,36703,3.048,2,3
