date,time,p_w
96,84,0.0
96,85,0.0
96,86,0.0
96,87,0.0
96,88,0.0
96,89,0.0
96,90,0.0
96,91,0.0
96,92,0.0
96,93,0.0
96,94,0.0
96,95,0.0
96,96,0.0
97,1,0.0
97,2,0.0
97,3,0.0
97,4,0.0
97,5,0.0
97,6,0.0
97,7,0.0
97,8,0.0
97,9,0.0
97,10,0.0
97,11,0.0
97,12,0.0
97,13,0.0
97,14,0.0
97,15,0.0
97,16,0.0
97,17,0.0
97,18,0.0
97,19,0.0
97,20,0.0
97,21,0.0
97,22,0.0
97,23,0.0
97,24,0.0
97,25,1003.5
97,26,1003.5
97,27,1003.5
97,28,1003.5
97,29,3189.0
97,30,3189.0
97,31,3189.0
97,32,3189.0
97,33,5020.1
97,34,5020.1
97,35,5020.1
97,36,5020.1
97,37,6309.9
97,38,6309.9
97,39,6309.9
97,40,6309.9
97,41,7055.1
97,42,7055.1
97,43,7055.1
97,44,7055.1
97,45,7390.0
97,46,7390.0
97,47,7390.0
97,48,7390.0
97,49,7313.3
97,50,7313.3
97,51,7313.3
97,52,7313.3
97,53,6839.1
97,54,6839.1
97,55,6839.1
97,56,6839.1
97,57,5586.8
97,58,5586.8
97,59,5586.8
97,60,5586.8
97,61,4024.2
97,62,4024.2
97,63,4024.2
97,64,4024.2
97,65,2325.5
97,66,2325.5
97,67,2325.5
97,68,2325.5
97,69,409.3
97,70,409.3
97,71,409.3
97,72,409.3
97,73,0.0
97,74,0.0
97,75,0.0
97,76,0.0
97,77,0.0
97,78,0.0
97,79,0.0
97,80,0.0
97,81,0.0
97,82,0.0
97,83,0.0
97,84,0.0
97,85,0.0
97,86,0.0
97,87,0.0
97,88,0.0
97,89,0.0
97,90,0.0
97,91,0.0
97,92,0.0
97,93,0.0
97,94,0.0
97,95,0.0
97,96,0.0
98,1,0.0
98,2,0.0
98,3,0.0
98,4,0.0
98,5,0.0
98,6,0.0
98,7,0.0
98,8,0.0
98,9,0.0
98,10,0.0
98,11,0.0
98,12,0.0
98,13,0.0
98,14,0.0
98,15,0.0
98,16,0.0
98,17,0.0
98,18,0.0
98,19,0.0
98,20,0.0
98,21,0.0
98,22,0.0
98,23,0.0
98,24,0.0
98,25,210.9
98,26,210.9
98,27,210.9
98,28,210.9
98,29,806.3
98,30,806.3
98,31,806.3
98,32,806.3
98,33,2359.0
98,34,2359.0
98,35,2359.0
98,36,2359.0
98,37,3102.5
98,38,3102.5
98,39,3102.5
98,40,3102.5
98,41,3065.4
98,42,3065.4
98,43,3065.4
98,44,3065.4
98,45,3753.0
98,46,3753.0
98,47,3753.0
98,48,3753.0
98,49,5384.3
98,50,5384.3
98,51,5384.3
98,52,5384.3
98,53,5179.5
98,54,5179.5
98,55,5179.5
98,56,5179.5
98,57,4764.9
98,58,4764.9
98,59,4764.9
98,60,4764.9
98,61,2282.8
98,62,2282.8
98,63,2282.8
98,64,2282.8
98,65,1601.0
98,66,1601.0
98,67,1601.0
98,68,1601.0
98,69,408.7
98,70,408.7
98,71,408.7
98,72,408.7
98,73,0.0
98,74,0.0
98,75,0.0
98,76,0.0
98,77,0.0
98,78,0.0
98,79,0.0
98,80,0.0
98,81,0.0
98,82,0.0
98,83,0.0
98,84,0.0
98,85,0.0
98,86,0.0
98,87,0.0
98,88,0.0
98,89,0.0
98,90,0.0
98,91,0.0
98,92,0.0
98,93,0.0
98,94,0.0
98,95,0.0
98,96,0.0
99,1,0.0
99,2,0.0
99,3,0.0
99,4,0.0
99,5,0.0
99,6,0.0
99,7,0.0
99,8,0.0
99,9,0.0
99,10,0.0
99,11,0.0
99,12,0.0
99,13,0.0
99,14,0.0
99,15,0.0
99,16,0.0
99,17,0.0
99,18,0.0
99,19,0.0
99,20,0.0
99,21,22.8
99,22,22.8
99,23,22.8
99,24,22.8
99,25,941.0
99,26,941.0
99,27,941.0
99,28,941.0
99,29,2236.9
99,30,2236.9
99,31,2236.9
99,32,2236.9
99,33,3197.9
99,34,3197.9
99,35,3197.9
99,36,3197.9
99,37,5657.1
99,38,5657.1
99,39,5657.1
99,40,5657.1
99,41,6251.6
99,42,6251.6
99,43,6251.6
99,44,6251.6
99,45,5817.0
99,46,5817.0
99,47,5817.0
99,48,5817.0
99,49,6520.6
99,50,6520.6
99,51,6520.6
99,52,6520.6
99,53,6891.9
99,54,6891.9
99,55,6891.9
99,56,6891.9
99,57,5752.2
99,58,5752.2
99,59,5752.2
99,60,5752.2
99,61,3964.6
99,62,3964.6
99,63,3964.6
99,64,3964.6
99,65,1923.0
99,66,1923.0
99,67,1923.0
99,68,1923.0
99,69,293.2
99,70,293.2
99,71,293.2
99,72,293.2
99,73,0.0
99,74,0.0
99,75,0.0
99,76,0.0
99,77,0.0
99,78,0.0
99,79,0.0
99,80,0.0
99,81,0.0
99,82,0.0
99,83,0.0
99,84,0.0
99,85,0.0
99,86,0.0
99,87,0.0
99,88,0.0
99,89,0.0
99,90,0.0
99,91,0.0
99,92,0.0
99,93,0.0
99,94,0.0
99,95,0.0
99,96,0.0
100,1,0.0
100,2,0.0
100,3,0.0
100,4,0.0
100,5,0.0
100,6,0.0
100,7,0.0
100,8,0.0
100,9,0.0
100,10,0.0
100,11,0.0
100,12,0.0
100,13,0.0
100,14,0.0
100,15,0.0
100,16,0.0
100,17,0.0
100,18,0.0
100,19,0.0
100,20,0.0
100,21,32.5
100,22,32.5
100,23,32.5
100,24,32.5
100,25,714.6
100,26,714.6
100,27,714.6
100,28,714.6
100,29,1382.5
100,30,1382.5
100,31,1382.5
100,32,1382.5
100,33,3316.5
100,34,3316.5
100,35,3316.5
100,36,3316.5
100,37,6013.5
100,38,6013.5
100,39,6013.5
100,40,6013.5
100,41,7320.8
100,42,7320.8
100,43,7320.8
100,44,7320.8
100,45,7319.3
100,46,7319.3
100,47,7319.3
100,48,7319.3
100,49,6111.7
100,50,6111.7
100,51,6111.7
100,52,6111.7
100,53,4352.9
100,54,4352.9
100,55,4352.9
100,56,4352.9
100,57,3449.7
100,58,3449.7
100,59,3449.7
100,60,3449.7
100,61,2978.9
100,62,2978.9
100,63,2978.9
100,64,2978.9
100,65,1081.9
100,66,1081.9
100,67,1081.9
100,68,1081.9
100,69,265.9
100,70,265.9
100,71,265.9
100,72,265.9
100,73,0.0
100,74,0.0
100,75,0.0
100,76,0.0
100,77,0.0
100,78,0.0
100,79,0.0
100,80,0.0
100,81,0.0
100,82,0.0
100,83,0.0
100,84,0.0
100,85,0.0
100,86,0.0
100,87,0.0
100,88,0.0
100,89,0.0
100,90,0.0
100,91,0.0
100,92,0.0
100,93,0.0
100,94,0.0
100,95,0.0
100,96,0.0
101,1,0.0
101,2,0.0
101,3,0.0
101,4,0.0
101,5,0.0
101,6,0.0
101,7,0.0
101,8,0.0
101,9,0.0
101,10,0.0
101,11,0.0
101,12,0.0
101,13,0.0
101,14,0.0
101,15,0.0
101,16,0.0
101,17,0.0
101,18,0.0
101,19,0.0
101,20,0.0
101,21,43.6
101,22,43.6
101,23,43.6
101,24,43.6
101,25,1138.2
101,26,1138.2
101,27,1138.2
101,28,1138.2
101,29,3399.6
101,30,3399.6
101,31,3399.6
101,32,3399.6
101,33,5367.8
101,34,5367.8
101,35,5367.8
101,36,5367.8
101,37,6413.4
101,38,6413.4
101,39,6413.4
101,40,6413.4
101,41,5659.9
101,42,5659.9
101,43,5659.9
101,44,5659.9
101,45,2816.0
101,46,2816.0
101,47,2816.0
101,48,2816.0
101,49,4282.9
101,50,4282.9
101,51,4282.9
101,52,4282.9
101,53,2936.6
101,54,2936.6
101,55,2936.6
101,56,2936.6
101,57,5345.4
101,58,5345.4
101,59,5345.4
101,60,5345.4
101,61,3117.0
101,62,3117.0
101,63,3117.0
101,64,3117.0
101,65,1729.4
101,66,1729.4
101,67,1729.4
101,68,1729.4
101,69,443.3
101,70,443.3
101,71,443.3
101,72,443.3
101,73,0.0
101,74,0.0
101,75,0.0
101,76,0.0
101,77,0.0
101,78,0.0
101,79,0.0
101,80,0.0
101,81,0.0
101,82,0.0
101,83,0.0
101,84,0.0
101,85,0.0
101,86,0.0
101,87,0.0
101,88,0.0
101,89,0.0
101,90,0.0
101,91,0.0
101,92,0.0
101,93,0.0
101,94,0.0
101,95,0.0
101,96,0.0
102,1,0.0
102,2,0.0
102,3,0.0
102,4,0.0
102,5,0.0
102,6,0.0
102,7,0.0
102,8,0.0
102,9,0.0
102,10,0.0
102,11,0.0
102,12,0.0
102,13,0.0
102,14,0.0
102,15,0.0
102,16,0.0
102,17,0.0
102,18,0.0
102,19,0.0
102,20,0.0
102,21,14.1
102,22,14.1
102,23,14.1
102,24,14.1
102,25,179.6
102,26,179.6
102,27,179.6
102,28,179.6
102,29,759.2
102,30,759.2
102,31,759.2
102,32,759.2
102,33,779.1
102,34,779.1
102,35,779.1
102,36,779.1
102,37,888.2
102,38,888.2
102,39,888.2
102,40,888.2
102,41,714.3
102,42,714.3
102,43,714.3
102,44,714.3
102,45,1986.0
102,46,1986.0
102,47,1986.0
102,48,1986.0
102,49,1311.5
102,50,1311.5
102,51,1311.5
102,52,1311.5
102,53,2359.3
102,54,2359.3
102,55,2359.3
102,56,2359.3
102,57,2426.6
102,58,2426.6
102,59,2426.6
102,60,2426.6
102,61,2293.0
102,62,2293.0
102,63,2293.0
102,64,2293.0
102,65,1761.0
102,66,1761.0
102,67,1761.0
102,68,1761.0
102,69,465.8
102,70,465.8
102,71,465.8
102,72,465.8
102,73,0.0
102,74,0.0
102,75,0.0
102,76,0.0
102,77,0.0
102,78,0.0
102,79,0.0
102,80,0.0
102,81,0.0
102,82,0.0
102,83,0.0
102,84,0.0
102,85,0.0
102,86,0.0
102,87,0.0
102,88,0.0
102,89,0.0
102,90,0.0
102,91,0.0
102,92,0.0
102,93,0.0
102,94,0.0
102,95,0.0
102,96,0.0
103,1,0.0
103,2,0.0
103,3,0.0
103,4,0.0
103,5,0.0
103,6,0.0
103,7,0.0
103,8,0.0
103,9,0.0
103,10,0.0
103,11,0.0
103,12,0.0
103,13,0.0
103,14,0.0
103,15,0.0
103,16,0.0
103,17,0.0
103,18,0.0
103,19,0.0
103,20,0.0
103,21,77.9
103,22,77.9
103,23,77.9
103,24,77.9
103,25,1001.6
103,26,1001.6
103,27,1001.6
103,28,1001.6
103,29,2042.8
103,30,2042.8
103,31,2042.8
103,32,2042.8
103,33,3492.3
103,34,3492.3
103,35,3492.3
103,36,3492.3
103,37,2948.7
103,38,2948.7
103,39,2948.7
103,40,2948.7
103,41,5567.9
103,42,5567.9
103,43,5567.9
103,44,5567.9
103,45,7626.4
103,46,7626.4
103,47,7626.4
103,48,7626.4
103,49,7007.9
103,50,7007.9
103,51,7007.9
103,52,7007.9
103,53,6713.2
103,54,6713.2
103,55,6713.2
103,56,6713.2
103,57,5414.3
103,58,5414.3
103,59,5414.3
103,60,5414.3
103,61,3477.0
103,62,3477.0
103,63,3477.0
103,64,3477.0
103,65,2241.2
103,66,2241.2
103,67,2241.2
103,68,2241.2
103,69,469.9
103,70,469.9
103,71,469.9
103,72,469.9
103,73,0.0
103,74,0.0
103,75,0.0
103,76,0.0
103,77,0.0
103,78,0.0
103,79,0.0
103,80,0.0
103,81,0.0
103,82,0.0
103,83,0.0
103,84,0.0
103,85,0.0
103,86,0.0
103,87,0.0
103,88,0.0
103,89,0.0
103,90,0.0
103,91,0.0
103,92,0.0
103,93,0.0
103,94,0.0
103,95,0.0
103,96,0.0
104,1,0.0
104,2,0.0
104,3,0.0
104,4,0.0
104,5,0.0
104,6,0.0
104,7,0.0
104,8,0.0
104,9,0.0
104,10,0.0
104,11,0.0
104,12,0.0
104,13,0.0
104,14,0.0
104,15,0.0
104,16,0.0
104,17,0.0
104,18,0.0
104,19,0.0
104,20,0.0
104,21,71.6
104,22,71.6
104,23,71.6
104,24,71.6
104,25,800.1
104,26,800.1
104,27,800.1
104,28,800.1
104,29,2089.8
104,30,2089.8
104,31,2089.8
104,32,2089.8
104,33,2950.8
104,34,2950.8
104,35,2950.8
104,36,2950.8
104,37,2536.2
104,38,2536.2
104,39,2536.2
104,40,2536.2
104,41,1578.3
104,42,1578.3
104,43,1578.3
104,44,1578.3
104,45,1876.1
104,46,1876.1
104,47,1876.1
104,48,1876.1
104,49,1352.0
104,50,1352.0
104,51,1352.0
104,52,1352.0
104,53,893.5
104,54,893.5
104,55,893.5
104,56,893.5
104,57,851.6
104,58,851.6
104,59,851.6
104,60,851.6
104,61,1320.8
104,62,1320.8
104,63,1320.8
104,64,1320.8
104,65,816.8
104,66,816.8
104,67,816.8
104,68,816.8
104,69,312.1
104,70,312.1
104,71,312.1
104,72,312.1
104,73,0.0
104,74,0.0
104,75,0.0
104,76,0.0
104,77,0.0
104,78,0.0
104,79,0.0
104,80,0.0
104,81,0.0
104,82,0.0
104,83,0.0
104,84,0.0
104,85,0.0
104,86,0.0
104,87,0.0
104,88,0.0
104,89,0.0
104,90,0.0
104,91,0.0
104,92,0.0
104,93,0.0
104,94,0.0
104,95,0.0
104,96,0.0
105,1,0.0
105,2,0.0
105,3,0.0
105,4,0.0
105,5,0.0
105,6,0.0
105,7,0.0
105,8,0.0
105,9,0.0
105,10,0.0
105,11,0.0
105,12,0.0
105,13,0.0
105,14,0.0
105,15,0.0
105,16,0.0
105,17,0.0
105,18,0.0
105,19,0.0
105,20,0.0
105,21,27.6
105,22,27.6
105,23,27.6
105,24,27.6
105,25,324.8
105,26,324.8
105,27,324.8
105,28,324.8
105,29,1304.7
105,30,1304.7
105,31,1304.7
105,32,1304.7
105,33,3291.0
105,34,3291.0
105,35,3291.0
105,36,3291.0
105,37,4251.8
105,38,4251.8
105,39,4251.8
105,40,4251.8
105,41,2607.6
105,42,2607.6
105,43,2607.6
105,44,2607.6
105,45,3868.8
105,46,3868.8
105,47,3868.8
105,48,3868.8
105,49,3392.6
105,50,3392.6
105,51,3392.6
105,52,3392.6
105,53,2899.2
105,54,2899.2
105,55,2899.2
105,56,2899.2
105,57,3372.3
105,58,3372.3
105,59,3372.3
105,60,3372.3
105,61,1816.4
105,62,1816.4
105,63,1816.4
105,64,1816.4
105,65,2007.5
105,66,2007.5
105,67,2007.5
105,68,2007.5
105,69,252.6
105,70,252.6
105,71,252.6
105,72,252.6
105,73,0.0
105,74,0.0
105,75,0.0
105,76,0.0
105,77,0.0
105,78,0.0
105,79,0.0
105,80,0.0
105,81,0.0
105,82,0.0
105,83,0.0
105,84,0.0
105,85,0.0
105,86,0.0
105,87,0.0
105,88,0.0
105,89,0.0
105,90,0.0
105,91,0.0
105,92,0.0
105,93,0.0
105,94,0.0
105,95,0.0
105,96,0.0
106,1,0.0
106,2,0.0
106,3,0.0
106,4,0.0
106,5,0.0
106,6,0.0
106,7,0.0
106,8,0.0
106,9,0.0
106,10,0.0
106,11,0.0
106,12,0.0
106,13,0.0
106,14,0.0
106,15,0.0
106,16,0.0
106,17,0.0
106,18,0.0
106,19,0.0
106,20,0.0
106,21,120.7
106,22,120.7
106,23,120.7
106,24,120.7
106,25,699.7
106,26,699.7
106,27,699.7
106,28,699.7
106,29,2534.9
106,30,2534.9
106,31,2534.9
106,32,2534.9
106,33,2943.8
106,34,2943.8
106,35,2943.8
106,36,2943.8
106,37,3349.0
106,38,3349.0
106,39,3349.0
106,40,3349.0
106,41,3317.2
106,42,3317.2
106,43,3317.2
106,44,3317.2
106,45,1960.1
106,46,1960.1
106,47,1960.1
106,48,1960.1
106,49,2344.5
106,50,2344.5
106,51,2344.5
106,52,2344.5
106,53,1586.9
106,54,1586.9
106,55,1586.9
106,56,1586.9
106,57,4836.5
106,58,4836.5
106,59,4836.5
106,60,4836.5
106,61,3315.6
106,62,3315.6
106,63,3315.6
106,64,3315.6
106,65,2169.7
106,66,2169.7
106,67,2169.7
106,68,2169.7
106,69,498.7
106,70,498.7
106,71,498.7
106,72,498.7
106,73,0.0
106,74,0.0
106,75,0.0
106,76,0.0
106,77,0.0
106,78,0.0
106,79,0.0
106,80,0.0
106,81,0.0
106,82,0.0
106,83,0.0
106,84,0.0
106,85,0.0
106,86,0.0
106,87,0.0
106,88,0.0
106,89,0.0
106,90,0.0
106,91,0.0
106,92,0.0
106,93,0.0
106,94,0.0
106,95,0.0
106,96,0.0
107,1,0.0
107,2,0.0
107,3,0.0
107,4,0.0
107,5,0.0
107,6,0.0
107,7,0.0
107,8,0.0
107,9,0.0
107,10,0.0
107,11,0.0
107,12,0.0
107,13,0.0
107,14,0.0
107,15,0.0
107,16,0.0
107,17,0.0
107,18,0.0
107,19,0.0
107,20,0.0
107,21,120.1
107,22,120.1
107,23,120.1
107,24,120.1
107,25,1020.3
107,26,1020.3
107,27,1020.3
107,28,1020.3
107,29,2215.2
107,30,2215.2
107,31,2215.2
107,32,2215.2
107,33,4541.9
107,34,4541.9
107,35,4541.9
107,36,4541.9
107,37,6428.5
107,38,6428.5
107,39,6428.5
107,40,6428.5
107,41,7393.5
107,42,7393.5
107,43,7393.5
107,44,7393.5
107,45,7818.2
107,46,7818.2
107,47,7818.2
107,48,7818.2
107,49,7703.3
107,50,7703.3
107,51,7703.3
107,52,7703.3
107,53,6991.2
107,54,6991.2
107,55,6991.2
107,56,6991.2
107,57,5595.9
107,58,5595.9
107,59,5595.9
107,60,5595.9
107,61,4064.1
107,62,4064.1
107,63,4064.1
107,64,4064.1
107,65,2329.5
107,66,2329.5
107,67,2329.5
107,68,2329.5
107,69,518.7
107,70,518.7
107,71,518.7
107,72,518.7
107,73,0.0
107,74,0.0
107,75,0.0
107,76,0.0
107,77,0.0
107,78,0.0
107,79,0.0
107,80,0.0
107,81,0.0
107,82,0.0
107,83,0.0
107,84,0.0
107,85,0.0
107,86,0.0
107,87,0.0
107,88,0.0
107,89,0.0
107,90,0.0
107,91,0.0
107,92,0.0
107,93,0.0
107,94,0.0
107,95,0.0
107,96,0.0
108,1,0.0
108,2,0.0
108,3,0.0
108,4,0.0
108,5,0.0
108,6,0.0
108,7,0.0
108,8,0.0
108,9,0.0
108,10,0.0
108,11,0.0
108,12,0.0
108,13,0.0
108,14,0.0
108,15,0.0
108,16,0.0
108,17,0.0
108,18,0.0
108,19,0.0
108,20,0.0
108,21,143.9
108,22,143.9
108,23,143.9
108,24,143.9
108,25,1190.4
108,26,1190.4
108,27,1190.4
108,28,1190.4
108,29,2676.6
108,30,2676.6
108,31,2676.6
108,32,2676.6
108,33,4968.8
108,34,4968.8
108,35,4968.8
108,36,4968.8
108,37,3961.2
108,38,3961.2
108,39,3961.2
108,40,3961.2
108,41,7091.6
108,42,7091.6
108,43,7091.6
108,44,7091.6
108,45,4759.5
108,46,4759.5
108,47,4759.5
108,48,4759.5
108,49,3221.2
108,50,3221.2
108,51,3221.2
108,52,3221.2
108,53,2322.3
108,54,2322.3
108,55,2322.3
108,56,2322.3
108,57,1445.5
108,58,1445.5
108,59,1445.5
108,60,1445.5
108,61,1732.8
108,62,1732.8
108,63,1732.8
108,64,1732.8
108,65,1455.4
108,66,1455.4
108,67,1455.4
108,68,1455.4
108,69,502.0
108,70,502.0
108,71,502.0
108,72,502.0
108,73,0.0
108,74,0.0
108,75,0.0
108,76,0.0
108,77,0.0
108,78,0.0
108,79,0.0
108,80,0.0
108,81,0.0
108,82,0.0
108,83,0.0
108,84,0.0
108,85,0.0
108,86,0.0
108,87,0.0
108,88,0.0
108,89,0.0
108,90,0.0
108,91,0.0
108,92,0.0
108,93,0.0
108,94,0.0
108,95,0.0
108,96,0.0
109,1,0.0
109,2,0.0
109,3,0.0
109,4,0.0
109,5,0.0
109,6,0.0
109,7,0.0
109,8,0.0
109,9,0.0
109,10,0.0
109,11,0.0
109,12,0.0
109,13,0.0
109,14,0.0
109,15,0.0
109,16,0.0
109,17,0.0
109,18,0.0
109,19,0.0
109,20,0.0
109,21,158.3
109,22,158.3
109,23,158.3
109,24,158.3
109,25,115.5
109,26,115.5
109,27,115.5
109,28,115.5
109,29,1563.0
109,30,1563.0
109,31,1563.0
109,32,1563.0
109,33,4769.0
109,34,4769.0
109,35,4769.0
109,36,4769.0
109,37,6537.8
109,38,6537.8
109,39,6537.8
109,40,6537.8
109,41,7373.4
109,42,7373.4
109,43,7373.4
109,44,7373.4
109,45,7335.1
109,46,7335.1
109,47,7335.1
109,48,7335.1
109,49,6814.5
109,50,6814.5
109,51,6814.5
109,52,6814.5
109,53,6187.3
109,54,6187.3
109,55,6187.3
109,56,6187.3
109,57,5148.8
109,58,5148.8
109,59,5148.8
109,60,5148.8
109,61,4402.2
109,62,4402.2
109,63,4402.2
109,64,4402.2
109,65,2365.2
109,66,2365.2
109,67,2365.2
109,68,2365.2
109,69,536.1
109,70,536.1
109,71,536.1
109,72,536.1
109,73,0.0
109,74,0.0
109,75,0.0
109,76,0.0
109,77,0.0
109,78,0.0
109,79,0.0
109,80,0.0
109,81,0.0
109,82,0.0
109,83,0.0
109,84,0.0
109,85,0.0
109,86,0.0
109,87,0.0
109,88,0.0
109,89,0.0
109,90,0.0
109,91,0.0
109,92,0.0
109,93,0.0
109,94,0.0
109,95,0.0
109,96,0.0
110,1,0.0
110,2,0.0
110,3,0.0
110,4,0.0
110,5,0.0
110,6,0.0
110,7,0.0
110,8,0.0
110,9,0.0
110,10,0.0
110,11,0.0
110,12,0.0
110,13,0.0
110,14,0.0
110,15,0.0
110,16,0.0
110,17,0.0
110,18,0.0
110,19,0.0
110,20,0.0
110,21,70.9
110,22,70.9
110,23,70.9
110,24,70.9
110,25,198.2
110,26,198.2
110,27,198.2
110,28,198.2
110,29,1406.6
110,30,1406.6
110,31,1406.6
110,32,1406.6
110,33,4667.7
110,34,4667.7
110,35,4667.7
110,36,4667.7
110,37,4499.8
110,38,4499.8
110,39,4499.8
110,40,4499.8
110,41,1864.3
110,42,1864.3
110,43,1864.3
110,44,1864.3
110,45,1882.2
110,46,1882.2
110,47,1882.2
110,48,1882.2
110,49,1600.9
110,50,1600.9
110,51,1600.9
110,52,1600.9
110,53,6276.0
110,54,6276.0
110,55,6276.0
110,56,6276.0
110,57,4861.1
110,58,4861.1
110,59,4861.1
110,60,4861.1
110,61,3465.1
110,62,3465.1
110,63,3465.1
110,64,3465.1
110,65,1274.0
110,66,1274.0
110,67,1274.0
110,68,1274.0
110,69,553.6
110,70,553.6
110,71,553.6
110,72,553.6
110,73,0.0
110,74,0.0
110,75,0.0
110,76,0.0
110,77,0.0
110,78,0.0
110,79,0.0
110,80,0.0
110,81,0.0
110,82,0.0
110,83,0.0
110,84,0.0
110,85,0.0
110,86,0.0
110,87,0.0
110,88,0.0
110,89,0.0
110,90,0.0
110,91,0.0
110,92,0.0
110,93,0.0
110,94,0.0
110,95,0.0
110,96,0.0
111,1,0.0
111,2,0.0
111,3,0.0
111,4,0.0
111,5,0.0
111,6,0.0
111,7,0.0
111,8,0.0
111,9,0.0
111,10,0.0
111,11,0.0
111,12,0.0
111,13,0.0
111,14,0.0
111,15,0.0
111,16,0.0
111,17,0.0
111,18,0.0
111,19,0.0
111,20,0.0
111,21,149.3
111,22,149.3
111,23,149.3
111,24,149.3
111,25,1356.9
111,26,1356.9
111,27,1356.9
111,28,1356.9
111,29,3321.9
111,30,3321.9
111,31,3321.9
111,32,3321.9
111,33,5097.2
111,34,5097.2
111,35,5097.2
111,36,5097.2
111,37,6519.5
111,38,6519.5
111,39,6519.5
111,40,6519.5
111,41,7559.6
111,42,7559.6
111,43,7559.6
111,44,7559.6
111,45,8002.6
111,46,8002.6
111,47,8002.6
111,48,8002.6
111,49,7885.8
111,50,7885.8
111,51,7885.8
111,52,7885.8
111,53,7335.3
111,54,7335.3
111,55,7335.3
111,56,7335.3
111,57,6085.0
111,58,6085.0
111,59,6085.0
111,60,6085.0
111,61,4379.8
111,62,4379.8
111,63,4379.8
111,64,4379.8
111,65,2437.6
111,66,2437.6
111,67,2437.6
111,68,2437.6
111,69,565.5
111,70,565.5
111,71,565.5
111,72,565.5
111,73,0.0
111,74,0.0
111,75,0.0
111,76,0.0
111,77,0.0
111,78,0.0
111,79,0.0
111,80,0.0
111,81,0.0
111,82,0.0
111,83,0.0
111,84,0.0
111,85,0.0
111,86,0.0
111,87,0.0
111,88,0.0
111,89,0.0
111,90,0.0
111,91,0.0
111,92,0.0
111,93,0.0
111,94,0.0
111,95,0.0
111,96,0.0
112,1,0.0
112,2,0.0
112,3,0.0
112,4,0.0
112,5,0.0
112,6,0.0
112,7,0.0
112,8,0.0
112,9,0.0
112,10,0.0
112,11,0.0
112,12,0.0
112,13,0.0
112,14,0.0
112,15,0.0
112,16,0.0
112,17,0.0
112,18,0.0
112,19,0.0
112,20,0.0
112,21,198.8
112,22,198.8
112,23,198.8
112,24,198.8
112,25,1402.9
112,26,1402.9
112,27,1402.9
112,28,1402.9
112,29,3522.1
112,30,3522.1
112,31,3522.1
112,32,3522.1
112,33,5353.6
112,34,5353.6
112,35,5353.6
112,36,5353.6
112,37,6588.1
112,38,6588.1
112,39,6588.1
112,40,6588.1
112,41,7521.2
112,42,7521.2
112,43,7521.2
112,44,7521.2
112,45,7710.4
112,46,7710.4
112,47,7710.4
112,48,7710.4
112,49,5697.5
112,50,5697.5
112,51,5697.5
112,52,5697.5
112,53,6677.7
112,54,6677.7
112,55,6677.7
112,56,6677.7
112,57,5144.2
112,58,5144.2
112,59,5144.2
112,60,5144.2
112,61,4384.7
112,62,4384.7
112,63,4384.7
112,64,4384.7
112,65,2473.3
112,66,2473.3
112,67,2473.3
112,68,2473.3
112,69,575.3
112,70,575.3
112,71,575.3
112,72,575.3
112,73,0.0
112,74,0.0
112,75,0.0
112,76,0.0
112,77,0.0
112,78,0.0
112,79,0.0
112,80,0.0
112,81,0.0
112,82,0.0
112,83,0.0
112,84,0.0
112,85,0.0
112,86,0.0
112,87,0.0
112,88,0.0
112,89,0.0
112,90,0.0
112,91,0.0
112,92,0.0
112,93,0.0
112,94,0.0
112,95,0.0
112,96,0.0
113,1,0.0
113,2,0.0
113,3,0.0
113,4,0.0
113,5,0.0
113,6,0.0
113,7,0.0
113,8,0.0
113,9,0.0
113,10,0.0
113,11,0.0
113,12,0.0
113,13,0.0
113,14,0.0
113,15,0.0
113,16,0.0
113,17,0.0
113,18,0.0
113,19,0.0
113,20,0.0
113,21,197.1
113,22,197.1
113,23,197.1
113,24,197.1
113,25,1074.2
113,26,1074.2
113,27,1074.2
113,28,1074.2
113,29,2603.2
113,30,2603.2
113,31,2603.2
113,32,2603.2
113,33,4521.6
113,34,4521.6
113,35,4521.6
113,36,4521.6
113,37,5157.5
113,38,5157.5
113,39,5157.5
113,40,5157.5
113,41,5550.5
113,42,5550.5
113,43,5550.5
113,44,5550.5
113,45,4683.3
113,46,4683.3
113,47,4683.3
113,48,4683.3
113,49,5288.8
113,50,5288.8
113,51,5288.8
113,52,5288.8
113,53,5373.6
113,54,5373.6
113,55,5373.6
113,56,5373.6
113,57,3190.2
113,58,3190.2
113,59,3190.2
113,60,3190.2
113,61,2874.2
113,62,2874.2
113,63,2874.2
113,64,2874.2
113,65,1621.8
113,66,1621.8
113,67,1621.8
113,68,1621.8
113,69,586.4
113,70,586.4
113,71,586.4
113,72,586.4
113,73,0.0
113,74,0.0
113,75,0.0
113,76,0.0
113,77,0.0
113,78,0.0
113,79,0.0
113,80,0.0
113,81,0.0
113,82,0.0
113,83,0.0
113,84,0.0
113,85,0.0
113,86,0.0
113,87,0.0
113,88,0.0
113,89,0.0
113,90,0.0
113,91,0.0
113,92,0.0
113,93,0.0
113,94,0.0
113,95,0.0
113,96,0.0
114,1,0.0
114,2,0.0
114,3,0.0
114,4,0.0
114,5,0.0
114,6,0.0
114,7,0.0
114,8,0.0
114,9,0.0
114,10,0.0
114,11,0.0
114,12,0.0
114,13,0.0
114,14,0.0
114,15,0.0
114,16,0.0
114,17,0.0
114,18,0.0
114,19,0.0
